,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t-0
766,0.13663398,0.13411202,0.11411366,0.17292339,0.14515457,0.1841692,0.48623604,0.2953662,0.12107727,0.16693927,0.1778778,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437
767,0.13411202,0.11411366,0.17292339,0.14515457,0.1841692,0.48623604,0.2953662,0.12107727,0.16693927,0.1778778,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139
768,0.11411366,0.17292339,0.14515457,0.1841692,0.48623604,0.2953662,0.12107727,0.16693927,0.1778778,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786
769,0.17292339,0.14515457,0.1841692,0.48623604,0.2953662,0.12107727,0.16693927,0.1778778,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084
770,0.14515457,0.1841692,0.48623604,0.2953662,0.12107727,0.16693927,0.1778778,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936
771,0.1841692,0.48623604,0.2953662,0.12107727,0.16693927,0.1778778,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621
772,0.48623604,0.2953662,0.12107727,0.16693927,0.1778778,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895
773,0.2953662,0.12107727,0.16693927,0.1778778,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217
774,0.12107727,0.16693927,0.1778778,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718
775,0.16693927,0.1778778,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647
776,0.1778778,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224
777,0.18597256,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074
778,0.21191427,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172
779,0.19716878,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116
780,0.18301734,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369
781,0.14138424,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879
782,0.1331381,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696
783,0.15558341,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059
784,0.14801517,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264
785,0.18476743,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341
786,0.12609613,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519
787,0.09623189,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823
788,0.13261655,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871
789,0.14566414,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838
790,0.13953437,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243
791,0.13143139,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512
792,0.105184786,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286
793,0.12575084,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187
794,0.20949936,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996
795,0.21437621,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051
796,0.12999895,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554
797,0.14504217,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683
798,0.16165718,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765
799,0.12975647,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596
800,0.1402224,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243
801,0.14420074,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204
802,0.13755172,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651
803,0.13814116,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952
804,0.13057369,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168
805,0.1879,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312
806,0.1404696,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906
807,0.11130059,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626
808,0.112946264,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399
809,0.21535341,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817
810,0.11685519,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943
811,0.13459823,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121
812,0.13982871,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273
813,0.13172838,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116
814,0.13549243,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053
815,0.15290512,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784
816,0.1554286,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456
817,0.11657187,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572
818,0.086885996,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169
819,0.16320051,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832
820,0.08134554,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205
821,0.10072683,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472
822,0.07006765,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594
823,0.13221596,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768
824,0.09770243,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884
825,0.113755204,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596
826,0.12292651,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965
827,0.11443952,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979
828,0.09224168,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501
829,0.08687312,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818
830,0.08667906,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336
831,0.08356626,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246
832,0.09649399,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394
833,0.17818817,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955
834,0.06286943,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804
835,0.13320121,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676
836,0.13625273,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896
837,0.13471116,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835
838,0.13124053,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853
839,0.1402784,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005
840,0.12447456,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341
841,0.10385572,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857
842,0.1299169,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466
843,0.09155832,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374
844,0.1765205,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436
845,0.16633472,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403
846,0.10634594,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403,0.15089788
847,0.12775768,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403,0.15089788,0.14964236
848,0.15102884,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403,0.15089788,0.14964236,0.14281558
849,0.1345596,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403,0.15089788,0.14964236,0.14281558,0.16685656
850,0.1609965,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403,0.15089788,0.14964236,0.14281558,0.16685656,0.16122927
851,0.14691979,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403,0.15089788,0.14964236,0.14281558,0.16685656,0.16122927,0.19153829
852,0.12995501,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403,0.15089788,0.14964236,0.14281558,0.16685656,0.16122927,0.19153829,0.13465779
853,0.09251818,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403,0.15089788,0.14964236,0.14281558,0.16685656,0.16122927,0.19153829,0.13465779,0.15711226
854,0.18663336,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403,0.15089788,0.14964236,0.14281558,0.16685656,0.16122927,0.19153829,0.13465779,0.15711226,0.17134659
855,0.27198246,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403,0.15089788,0.14964236,0.14281558,0.16685656,0.16122927,0.19153829,0.13465779,0.15711226,0.17134659,0.51359606
856,0.29394394,0.29739955,0.21134804,0.22533676,0.22809896,0.17958835,0.19909853,0.20249005,0.1641341,0.15863857,0.17554466,0.13828374,0.1793436,0.12474403,0.15089788,0.14964236,0.14281558,0.16685656,0.16122927,0.19153829,0.13465779,0.15711226,0.17134659,0.51359606,0.26471868
