date,hsur101-r_srw,hsur201-r_gld,hsur202-r_sut,hsur301-r_sje,hsur302-r_sjw,hsur303-r_mdt,hsur401-r_ker,hsur402-r_pix,u102-ext_cvpm02,u102-int_cvpm02,u103-ext_cvpm03,u103-int_cvpm03,u104-ext_cvpm04,u104-int_cvpm04,u206-ext_cvpm09,u206-int_cvpm09,u202-ext_cvpm05,u202-int_cvpm05,hxi203-ext_cvpm06,u203-int_cvpm06,u404-ext_cvpm15,hxi402-ext_cvpm14,u402-int_cvpm14,u408-ext_cvpm19,u404-int_cvpm15,u408-int_cvpm19,u409-ext_cvpm21,u409-int_cvpm21,u303-ext_cvpm10,u303-int_cvpm10,hu500-ags_owens,d30-n203,d61-d61b,d43-c306,c7-c20,c73-d859,d66a-n203,d511-d513,d541-req_delta
30.11.1951,13.21755006,3.37045355,0.330791464,1.50184218,14.30717397,1.889065842,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,1.08237E-13,0,0,0,0,0,288.7760737,613.6329495
31.12.1951,5.020529312,1.656450793,0.168642409,0.706104416,9.223248964,0.770156642,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,350.6960124,189.6516156,57.05899,0.256164134,3,0,380.1098009,276.6926587
31.01.1952,1.518199287,1.30210162,0.106752611,0.774306977,8.789929774,0.458659602,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,431.3596362,245.3805852,296.403658,14.2880412,0,0,624.9871737,368.9235449
29.02.1952,2.97700608,0.02621969,0,1.481456413,14.32941156,0.549002364,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,601.3688134,350.949885,416.485035,9.051294943,0,0,570.8009013,659.0216795
31.03.1952,1.269091224,0.366804774,0.041751481,1.268023746,15.85150201,0.833405874,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,296.1521285,169.2130415,2.019933112,0.048317651,0,0,525.2002383,399.9150902
30.04.1952,3.265861663,2.100059446,0.282470805,1.235344058,21.82371673,2.866073637,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,226.9987693,109.328078,3.332240952,0.424440409,39,0,550.8563079,250.6597624
31.05.1952,2.932643353,2.950470256,0.515381438,2.021009229,34.00117589,4.563330257,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,30,0,556.9822268,698.9217206
30.06.1952,5.033183877,2.342230401,1.000160946,1.814934904,24.2726906,2.087795563,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,29,0,360.3082427,970.4078042
31.07.1952,5.025466244,2.675131377,2.287699958,2.140050175,11.10564615,2.349695342,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,442.899019,491.8980598
31.08.1952,10.31672046,2.892859179,1.589410424,1.784553905,13.84534955,5.439234183,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,392.1594588,245.9490299
30.09.1952,19.38679765,7.378545141,2.403003712,1.434284045,46.28469892,3.027613961,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,1.08237E-13,0,0,0,0,0,453.5058349,1134.29121
31.10.1952,21.18156017,6.509640786,2.036839168,6.01312274,25.55440904,2.681028308,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,306.4717781,576.4430389
30.11.1952,14.51297113,3.646379171,0.389471471,1.447756966,14.21256133,1.884646778,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,275.1756679,745.2225116
31.12.1952,2.255608765,1.062118443,0.08339407,0.696828456,7.655983887,0.657227336,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,239.0673221,119.7831545,0,0,0,0,380.7617785,276.6926587
31.01.1953,2.845480986,2.47366989,0.208850063,1.145599265,13.33183114,0.639519552,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,1553.9965,840.9647816,1644.772675,14.3616869,0,0,607.9664336,368.9235449
28.02.1953,3.366608524,0.033528896,0,1.51242132,15.58039002,0.56427439,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,255.5648994,777.7642519
31.03.1953,1.594484851,0.560400615,0.055156666,2.450054959,20.06236041,0.957776107,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,0,0,0,0,0,0,241.4588816,480.4931574
30.04.1953,3.071989665,2.628174155,0.291223987,1.372801409,22.22397189,2.923442073,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,242.9130305,727.0372574
31.05.1953,2.460261231,2.559753204,0.479082984,1.6522098,29.82403134,4.257064241,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,262.7773844,374.2788821
30.06.1953,5.135685207,2.355643274,0.999520785,1.753938435,24.0121468,2.121516107,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,282.996465,354.8410109
31.07.1953,14.25312574,2.686454087,2.254894964,2.227466632,11.15745005,2.43641246,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,1.59606E-14,0,0,0,0,0,494.654762,491.8980598
31.08.1953,9.754004774,2.73164226,1.523709574,1.670759539,13.04059467,5.327550488,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,1.16762E-14,0,0,0,0,0,447.3443772,245.9490299
30.09.1953,19.33643223,7.361721806,2.197936524,1.460197143,45.6470333,3.102005389,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,472.9991323,1171.481085
31.10.1953,19.73529671,5.944783804,1.950505399,5.858681443,23.92440207,2.588100421,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,284.1959514,499.583967
30.11.1953,14.03342101,3.512812209,0.338794834,1.444020945,14.56000521,1.897630266,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,249.0304888,920.4494243
31.12.1953,8.842195025,3.397207321,0.278816993,1.42874572,13.2163744,0.946535807,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,238.5173034,276.6926587
31.01.1954,2.525356881,2.444540375,0.211582678,1.135039305,12.26700206,0.518988253,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,103.2718953,14.0235344,0,0,0,0,255.3170206,368.9235449
28.02.1954,2.309682779,0.024495548,0,1.308474108,13.35630958,0.516823814,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,566.6283903,330.8064385,82.54370328,0,0,0,472.0939114,321.0725938
31.03.1954,1.241488448,0.356742622,0.035010843,1.647735254,16.43044841,0.829940598,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,174.9044718,77.19762622,49.82072567,0,0,0,442.6401458,794.1277293
30.04.1954,3.051254278,2.010325908,0.261581094,1.646421882,24.13956969,2.979809633,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,32.57732204,0,0,0,0,0,364.5580018,566.7737061
31.05.1954,12.25997889,3.038027199,0.512096125,2.023980505,34.58809717,4.714735694,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,200.5471493,599.9965937
30.06.1954,5.459143388,2.508658766,1.060673945,1.859272678,25.12203261,2.189252356,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,310.1339265,373.2871892
31.07.1954,5.079803829,2.665082529,2.274035794,2.199168464,11.16599969,2.365095903,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,5.51132E-29,0,0,0,0,0,567.533841,491.8980598
31.08.1954,18.77040124,2.700953013,1.512415176,1.616626185,13.02252116,5.200783566,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,471.2657332,245.9490299
30.09.1954,19.74197024,7.178398133,2.362993037,1.379255546,45.47467846,2.940125797,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,463.9260486,697.3101699
31.10.1954,20.38317199,6.265197039,1.998064895,5.882986249,24.57661222,2.577062656,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,1.12341E-14,0,0,0,0,0,329.5829102,374.6879753
30.11.1954,12.15730092,2.975897886,0.325614241,1.43094475,14.33810085,2.017165882,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,295.6384075,622.9304185
31.12.1954,5.930190136,2.245601226,0.184749722,1.048936529,11.33723625,0.765935226,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,4.01538E-15,0,0,0,0,0,240.3074746,276.6926587
31.01.1955,2.75995262,2.691572028,0.206041994,0.873460276,9.482730782,0.515203439,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,225.1579963,368.9235449
28.02.1955,3.058981401,0.029512553,0,1.273721216,13.91989219,0.49873465,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,2.63145E-15,0,0,0,0,0,161.2704773,451.2371588
31.03.1955,1.752025863,0.548874377,0.058670412,2.432016157,20.63991419,0.947998432,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,0,0,0,0,0,0,156.397259,421.36128
30.04.1955,2.985498986,2.440754466,0.291909379,1.327574799,21.62801162,2.714959759,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,147.6287615,414.8902536
31.05.1955,3.075077699,2.937704939,0.51145417,1.640003671,32.1978896,4.346931779,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,153.3525796,305.452813
30.06.1955,14.69029928,2.563719072,1.092569745,1.985334111,25.89944039,2.247815726,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,303.3459138,412.7084575
31.07.1955,14.23886496,2.588575031,2.265002733,2.091924465,4.870644551,0,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,5.82679E-15,0,0,0,0,0,338.6000872,307.4362874
31.08.1955,19.8088585,2.934418782,1.641827531,1.855583728,14.19214955,5.611916895,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,283.0105735,215.2054012
30.09.1955,20.04788338,7.141764918,2.368792725,1.533124989,46.52615563,3.04894442,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,285.4230111,178.5114035
31.10.1955,20.42021107,6.187627583,1.991207098,6.173132258,25.14983426,2.645086655,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,255.4168802,245.9490299
30.11.1955,13.50945452,3.328594306,0.355733692,1.533635751,15.1858417,1.948247549,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,226.8220082,267.7671053
31.12.1955,2.860170836,0.888263427,0.082936912,0.570235673,7.901083843,0.654804477,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,1116.748904,647.8384343,1519.885843,369.1816275,0,0,529.2362278,276.6926587
31.01.1956,1.823405496,1.373376356,0.109780862,0.7478266,8.839440848,0.57624707,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,1759.875547,931.1870953,3211.861033,123.2576183,0,0,714.7294254,368.9235449
29.02.1956,2.77603725,0.026155394,0,1.359492841,14.35460031,0.5377955,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,635.5088559,373.9074982,522.3918147,3.032717728,0,0,530.5269868,222.1475244
31.03.1956,1.593961436,0.543876706,0.052274334,2.719149934,20.77532057,0.955762554,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,0,0,0,0,0,0,381.554615,245.9490299
30.04.1956,3.182999525,2.561486457,0.286015987,1.236922264,21.50795799,2.82524802,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,237.7822347,383.6755414
31.05.1956,2.50159299,2.70526365,0.490976309,1.713664159,30.3360322,4.315181304,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,402.0283108,404.7497718
30.06.1956,5.620469601,2.577943088,1.099246793,2.035449933,25.64465932,2.273018112,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,443.9480052,383.4276188
31.07.1956,4.966063395,2.634115241,2.250818194,2.076336347,10.72237957,2.343887259,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,432.3381024,491.8980598
31.08.1956,9.988791223,2.814070289,1.571887767,1.645564532,13.15437462,5.357744124,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,379.7704913,245.9490299
30.09.1956,18.58595999,7.036201304,2.325298431,1.379083968,44.29893543,2.968873672,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,435.7996032,1245.860837
31.10.1956,19.21061182,5.900538995,1.940207283,5.373835249,22.23564065,2.394070273,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,263.7702602,480.3691991
30.11.1956,16.43459593,4.416878206,0.414922334,2.062723103,17.22564982,2.18038538,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,284.242971,785.1279623
31.12.1956,9.013252869,3.660869107,0.301274302,1.535589433,13.93582188,0.955979752,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,262.3299682,276.6926587
31.01.1957,2.502973087,2.547114283,0.215135822,0.971889565,10.94965117,0.526172003,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,167.8878622,368.9235449
28.02.1957,2.255914913,0.024083101,0,1.172569071,12.47710493,0.497522596,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,52.12066457,3.329869265,0,0,215.7882981,391.9317116
31.03.1957,1.637823419,0.413352185,0.040863624,2.177721503,18.88392311,0.902102341,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,94.65883249,10.67294426,93.30372177,0.006435539,0,0,444.9057528,610.0688828
30.04.1957,3.276540147,2.194832223,0.273258322,1.631670696,24.51668556,2.920389129,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,5.41184E-14,0,0,0,0,0,160.0229706,518.7987664
31.05.1957,2.581928092,2.535565541,0.489639223,1.427352272,30.76370042,4.473121264,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,262.7921837,295.9322244
30.06.1957,6.125963699,2.690887094,1.143242956,2.196047136,27.54922026,2.384569959,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,284.4664003,254.1308274
31.07.1957,5.269317226,2.621204944,2.269985799,2.272198575,11.30930424,2.408488785,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,480.6222413,491.8980598
31.08.1957,10.25888504,2.825645051,1.57818679,1.800554614,13.83859909,5.51302096,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,435.8259071,245.9490299
30.09.1957,18.12467335,6.782835816,2.325307311,1.426180372,46.43936316,3.012649691,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,377.7122185,725.2025767
31.10.1957,16.68371645,4.852998845,1.905590684,5.906950465,21.11777838,2.323930774,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,238.7151392,365.0805913
30.11.1957,16.30439562,4.163492826,0.409872494,1.923351204,16.26802107,1.914280605,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,1.08717E-14,0,0,0,0,0,216.9324609,557.8481359
31.12.1957,6.79437146,2.499673173,0.214051004,1.18452417,10.91790761,0.77343118,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,2.23689E-13,0,0,0,0,0,258.69345,276.6926587
31.01.1958,2.384166898,2.040017233,0.180927391,1.127171375,11.37384545,0.558629647,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,264.8902707,140.073115,0,0,0,0,357.5731547,368.9235449
28.02.1958,0.886346387,0.012503255,0,0.779889571,10.63120203,0.409231113,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,3126.12567,1494.586052,5478.962041,142.6461606,0,947.9229951,673.0895474,838.0118823
31.03.1958,1.105722986,0.295551022,0.026085368,1.038694932,14.04681142,0.6973284,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,806.4003839,475.337731,1093.754593,8.543462224,0,0,630.422912,245.9490299
30.04.1958,2.536139238,1.70757395,0.241137431,0.7573433,19.52198381,2.625530893,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,542.4385792,312.2771695,301.8220481,15.27077592,0,0,599.6577124,238.0152047
31.05.1958,2.635223258,2.824064061,0.494045578,1.780805191,33.46570872,4.370720121,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,456.7770783,914.622955
30.06.1958,5.256820993,2.400555258,1.036380543,1.863844736,25.4286928,2.202035811,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,5.63883E-15,0,0,0,29,0,318.6967,612.889152
31.07.1958,4.917198687,2.608268017,2.242745078,2.034682001,10.9447337,2.339458181,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,1.11845E-13,0,0,0,0,0,420.2921662,491.8980598
