date,c148,c146,d94,sr_scagg,d77,d43a,d74,sr_ll_enr,sr_hth,sr_dnp,sr_cr3,c116,sr_gnt,sr_crw,sr_pnf,sr_trm,sr_isb,sr_scc,sr_par,sr_rll_cmb,sr_ber,sr_clk_inv,sr_buc,sr_hid,sr_mcr,sr_mil,sr_nml,c23,c37,sr_nhg,c77,c86,c87,sr_blb,sr_sha,sr_whi,sr_cle,c29,c28,sr_fol,d17,c27,sr_bul,d76b,d75,c38,c2,sr_lvq
31.08.1998,0,0,1,0.1,0,8.1,41.5,13.9,37.8,18.6,0,31.5,14.4,16.2,143.9,34,82.1,11.5,17,3.5,0,15.6,0.7,1.3,57.6,251.2,38.2,15.3,7.1,2.9,227.5,2,0.1,4.6,316.5,16.1,33.5,2.1,2.3,37.3,17.7,7.5,32.1,3,29.2,0.3,3.4,0
30.09.1998,0,0,0.3,9.4,0,6.5,33.3,6.9,15.6,10.4,0,28.4,7.5,15.1,64.8,15.9,46.3,6.6,10,2,0,4.1,0.7,1.3,30.4,148.2,26.8,13.4,4.8,2.3,194.1,1.1,0.2,2.5,298,9.8,9.9,1.9,1.5,26.6,14.1,4.4,23,2.5,22.2,0.2,2,0
31.10.1998,0,0,0.3,13.5,0,7.5,35.3,3.7,6.8,4.7,4400,25.3,4.5,13.9,33.4,10.3,35.2,6.6,8.3,5.7,0.4,18.2,0.4,0.6,7.7,91,13,9.4,4.7,1.7,149.7,2.6,0.8,2.4,321.6,7.4,8.3,1.8,3.5,17.2,10,3.5,23.6,2.8,21.7,0.6,4,0
30.11.1998,0,0,2.5,31.9,0,19.9,102.7,22.7,12.1,16.9,0,23.4,4,13.2,35.2,11.3,33.2,7.6,19.7,13.1,26,23.4,0.9,2,15.8,67.6,29,15.1,7.5,3.6,344.3,25.4,5.6,13.5,569.4,29.5,81.1,3.7,3.4,39.1,44.9,15.1,54.3,9.1,50,1.2,50.7,0
31.12.1998,0,0,2.7,18,0,26.5,100,22.5,18.8,27.3,0,23.7,4,13.3,36.3,12.9,29.7,8.2,30.9,18.4,17.5,39.9,1.6,3.5,28.3,77.4,37.4,15.4,15.3,4.9,468.3,24.4,9.4,30.3,705,26.6,87.3,4,7.5,61.5,73.7,28.4,97.9,13.3,60.1,3.3,51.4,0
31.01.1999,0,0,3.2,43.1,0,31.9,83.5,29.5,23.8,90,0,19.1,4.1,11,48.5,16.7,33.9,13.5,65.9,47.7,29,54.3,5.1,6.7,47.7,105.8,95.6,15.6,56.7,34.4,514.3,16.3,10.9,29.9,718.3,25.2,103.3,17.7,15.9,151.6,174,58.2,179.2,14.3,57.3,12.8,35.3,0
28.02.1999,0,0,4.1,21.6,0,79.6,208.7,37.6,35.3,187.6,0,19.5,4.4,11.2,74.3,23.4,33.7,15.7,127.6,92.4,155.1,261.7,12.3,11.7,110.6,145.3,180.5,13.7,165.7,88.3,868.3,60.2,20.3,108.8,1169.8,62.7,132.6,17.4,29.8,290.1,268.5,76.1,223.8,34.9,124.4,38.7,125.6,0
31.03.1999,0,0,5.9,23.7,0,56.4,134.8,37.2,36.7,97,0,17.1,5.2,9.7,76,22.7,35.2,11,89.5,46.2,68.8,158.6,5,7.7,65.8,135.5,118.5,15.6,86.8,24.6,677.5,69.5,10,113.4,1091.1,81.7,189.1,17.3,13.3,180.4,202.5,56.3,180.4,24.8,98.1,16.9,134.6,0
30.04.1999,0,0,7,12.2,0,35.1,88.3,64.4,70.8,121.1,0,18.6,9.3,10.7,146.4,39.5,52.6,14.9,119.6,28.1,45.3,80.6,8,11.2,127.5,164.4,167,14.7,68.7,20.5,544.3,67.7,4.8,75,786.5,58.3,224.4,10.7,8.1,182.4,211.1,59,160.7,12.6,71.9,10.1,109.5,0
31.05.1999,0,0,10.4,0,0,25.5,72.7,167.6,274.6,125.6,0,28.5,41,15.1,398.4,77.1,94,12,251.8,17.2,11,24.3,2.5,6.1,280.3,215.3,369.3,15.6,48,8.2,553.6,35.3,1.6,33.9,613.9,26.7,334.3,8.4,4.5,330.8,322.3,92.2,241.1,5.9,62.9,3.1,44.8,0
30.06.1999,0,0,5.5,0.1,0,13.6,48.4,107.8,249.1,68.3,0,44.1,48.9,19.9,256.5,35.5,67.7,4.7,174.1,7.3,3.2,9.7,1.1,2.7,162,262.4,201.3,14.7,18.7,4.2,285.5,10.3,0.6,11.8,390.5,14.4,176.4,6.8,2.2,220.4,159.8,46.4,134.9,2.8,40.7,1.1,16.7,0
31.07.1999,0,0,1.2,0,0,8.1,28.7,17.6,57.1,25.7,0,24.8,19.6,13.7,83.3,9.5,31.1,1.5,28.3,4.3,0,15,0.6,0,36.5,129.4,47.6,15.1,5.8,1.9,193.1,2.2,0.1,3.1,298.5,9.4,37.3,2.7,2.1,61,33.7,8.4,38.8,2.1,23.9,0.3,4.2,0
31.08.1999,0,0,0.3,0,0,7,23.4,1.1,8.7,15.5,0,16.9,6.6,9.5,32.8,3.7,15,1.2,7.2,3.4,0,18.1,0.3,0.5,14,113.1,15.7,15.2,3.8,1.4,184.3,0.8,0,2.6,266,6.8,8.6,1.6,1.6,27.8,12.1,3.6,22.9,2.1,19.3,0.2,1.5,0
30.09.1999,0,0,0.2,0,0,5.7,21.8,0.1,3.7,13,0,19.4,4,11.2,20.6,3.3,11.9,0.4,3.7,2.6,0,11.3,0.2,1.6,6.7,104.6,17.7,9.4,2.5,0.9,104,0.4,0.1,0,265.4,3.9,6.2,1.4,0.7,17.8,6.2,3.9,16.3,2,17.3,0.1,0.9,0
31.10.1999,0,0,0.1,2.6,0,6.3,26.2,0,2.9,5.4,4400,18.3,3.2,10.5,12.3,2.6,10.7,0.9,4.3,3.7,0,1,0.1,1.3,3.1,67,13,12.7,2.5,1,139.8,1.3,0.7,1,289,3.6,4.7,1.7,3.2,19.3,8.2,4,19,2.3,19.1,0.3,1.9,0
30.11.1999,0,0,1.4,4.1,0,9.8,41.6,6,4.4,7.6,0,15.6,3.1,8.4,13.1,4.3,12.2,2.2,10.8,5.7,5.4,9.7,0.2,0.8,5.5,48.6,15.6,11.5,5.1,2.2,209.9,5.1,2.3,5.9,329.6,10.3,43.4,1.9,2.1,21,16.3,6.1,26,3.9,25.9,0.8,8.8,0
31.12.1999,0,0,1.1,11.8,0,9.6,37.3,2.2,2.5,6.7,0,14.7,2.8,6.2,11.5,3.8,12.4,2.5,9.3,4.8,3,4,0.2,0.8,4,40.6,12.5,6.5,4.9,1.6,177.5,6.8,3.8,4.9,328.2,4.7,34.2,1.9,1.6,19.2,15.2,5.8,26,4,23.4,0.9,12,0
31.01.2000,0,0,5.4,50.8,0,25.1,131.8,38.1,16.9,77.9,0,14.7,3,6.4,45.1,11.7,17.6,5.7,61.8,30,41,68.6,6.2,6.3,55.8,95.5,85.6,10,53.1,33.5,365.5,27,9.4,35.2,835.6,42.9,172.4,10.4,10.9,148.5,125.4,39.2,116.3,11.9,56.8,11.6,51.9,0
29.02.2000,0,0,8.4,60,0,89.7,210.2,38,31.6,217.3,0,15.7,3.6,8.5,111.3,41.2,32.1,24.5,109,100.2,170.9,277.5,41.5,35.1,169,138.2,173.5,14.6,153.9,99.8,835.4,118.4,25.1,142.3,1546.5,148.2,269.2,23.5,34.6,328.1,247.5,79.6,216.1,37.6,148.2,34.7,235.4,0
31.03.2000,0,0,6.4,30.4,0,68.7,147,47.7,43.6,163.2,0,15.4,5,8.1,123.8,52.3,46.4,27.7,102,53.6,73.1,133.5,23.2,23.7,115,173.6,154.2,15.7,79.1,35.1,666.5,82.9,9.5,90.6,1091.2,89.2,206.1,19,16.1,188,196.2,58.6,168.4,19.2,91.9,14.1,166.3,0
30.04.2000,0,0,10.4,2.6,0,36.4,73,99.8,114.4,114.1,0,15.1,14.4,7.7,247.1,65.7,66.8,17.2,140.5,20.2,15.3,37,6.6,11,163.3,245.8,217.1,15.1,40.7,10.4,545.2,58.2,3.6,45.7,762.3,68.1,333.6,7.1,5.1,187.3,223.4,74.8,186.7,8.2,60.4,4.4,76,0
31.05.2000,0,0,8.6,1.9,0,19.9,51.2,158.4,261.6,110.5,0,23.9,38.2,13.4,550.6,113.4,130.1,14.3,213,16.7,8.5,27.1,2.9,6.6,277,296.6,277.9,15.6,33.8,9.2,407.1,32.2,1.2,25.6,495.1,35.4,277.9,4.4,3.8,238,204.9,74.7,166.7,3.7,47.3,2.1,40.5,0
30.06.2000,0,0,4.9,0,0,10.3,31.5,75.6,177.8,54.5,0,37.3,35.9,17.9,288.1,52,82.7,5.5,74,8.6,3.8,14.2,0.6,3,133.9,273.1,120,14.9,10.2,3.2,222.9,8.7,0.4,9.3,349.7,22.7,156.2,1.7,2.6,92.7,51.1,18.3,54.8,2.1,31,0.6,13.6,0
31.07.2000,0,0,1.3,0,0,7,22.5,8,27.5,16.7,0,18.2,10.9,10.5,61.3,13.7,28,4.4,16.1,2.4,0,15.2,0.1,0.2,25.2,108,24.7,14.5,4.2,1.4,198.9,2.4,0.1,2.7,284.6,6.4,41.5,1,1.8,24.7,11.7,4.6,22.8,1.9,20.2,0.2,4.3,0
31.08.2000,0,0,0,0,0,5.8,17.7,2.2,7.8,11.4,0,15.9,4.8,8.7,23.9,5.6,14.6,2.1,7.5,3.2,0,12.7,0.4,0.3,12.8,99.8,13.4,15.2,2.4,0.9,159.3,0.7,0,0.1,259.9,19.2,0,0.9,0.9,11.6,6,2.9,16.4,1.6,16.1,0.1,1.2,0
30.09.2000,0,0,0,2.4,0,5.9,19.5,2.6,2.8,8,0,14.9,3.2,7.3,12.5,3.2,11,0.5,6.6,2.9,0,10.5,0.1,0.6,7.1,101.1,12.2,12,2.1,1.3,148,0.7,0.1,0.1,267,14.6,0,1.6,2.3,18.4,9,4.2,14.3,1.6,15.5,0.1,1.3,0
31.10.2000,0,0,0.4,3.5,0,7.3,27.8,4.5,2.5,9.6,4400,17.3,2.7,9.9,17.5,6.1,12.1,1.8,8.5,4.8,0,0.2,0.1,1.8,5.9,74.7,11.7,12.2,4.1,3.5,149.3,3.2,0.7,1.5,291.3,3.2,12.3,0.8,2.7,6.1,9,4.7,16.8,2.1,17.6,0.5,4.8,0
30.11.2000,0,0,0.5,4.9,0,6.3,27.5,7.3,4,4.7,0,14.7,2.7,6.7,19.2,6.6,12,2.7,9.3,4.9,1.1,1.4,0.2,0.9,6.1,64.6,11,7.5,4,0.7,144.5,3.7,1.7,2.9,269.3,0.9,16.4,0.8,1,19.1,13.8,3.4,18.6,2.7,18,0.7,5.3,0
31.12.2000,0,0,0.5,56.7,0,7.2,37.5,8.8,5.4,7.9,0,14.9,2.7,7.2,13,5.1,11.9,2.8,8.5,4.5,4,5.2,0.4,1.3,6.9,43.5,13.2,3,5.4,1.4,162.8,4.7,2.3,4.3,313,6.1,17.5,1.4,1,23.1,19,5.8,23.4,3.3,19.5,0.9,7.8,0
31.01.2001,0,0,0.9,18.6,0,9.6,58.7,9.8,5.2,16.1,0,15.1,2.7,7.7,21,7.4,14.3,4.4,13.4,6.3,21.9,30.2,2.1,2.3,15.5,50.8,21.1,6.8,9.3,5.9,166.8,17.5,3.9,17.3,338.2,17.4,27.4,1.6,2.9,28.2,17.3,6.7,23.4,5.2,27.9,1.6,27.2,0
28.02.2001,0,0,1.8,16.8,0,24.3,80.1,17.3,11.8,35.3,0,16,2.7,8.8,33.6,13.3,17.6,7,24.5,14.7,76.8,118.6,5,5.7,30.9,62.2,23,8.1,20.8,83.2,190,42.3,6.8,37.5,558.8,61,57.2,3,7.4,54.7,35,12.7,30.3,10.7,51.2,3.6,71.6,0
31.03.2001,0,0,6.1,16.2,0,30.9,67.1,63,54.5,74.3,0,15.7,5.3,8.4,99.6,31.3,35.7,10.7,67.6,18.7,49.4,101,9.4,10.1,86.6,141.5,87.2,15.7,32.1,61.1,323.4,78.1,5.4,107.6,645.1,73,194.6,6.6,5.7,84,129,35.8,86.1,10.9,55.9,5.4,112,0
30.04.2001,0,0,4.5,4.5,0,21.3,38.9,72.2,88.6,76,0,14.8,12.3,5.4,179.5,52.2,57,14.1,93,12.3,6.9,14.3,4.5,7.1,108.6,140.4,130.2,9.7,32.3,7.1,257.4,21.8,1.9,19.8,424.9,30.1,145.3,3.8,3.5,105.2,131.7,40.4,80.7,5,36.3,4.4,25.4,0
31.05.2001,0,0,5.8,2.7,0,15.6,29.7,112.7,231.8,72.3,0,24.3,40.2,13.5,445.6,101.6,125.2,10.8,142.1,6.6,3.7,17.2,1,4,218.4,235.6,187.4,12.6,19.9,0,243.3,14.5,0.6,10.4,359.3,19.4,186.1,1.9,2,137.7,115.6,39.6,74.4,2.1,30.9,1.1,14.8,0
30.06.2001,0,0,1.3,0.7,0,7.2,18,11.1,37.8,13.4,0,15,13.9,7.5,109.3,23.9,41.3,2.4,13.4,3.6,0,2.7,0.1,0.8,35.9,121.4,29.4,13.5,3.8,0.4,120.6,4.3,0.1,3.7,260.6,8.5,42.3,0.7,1.8,20.3,13.5,4.6,15.8,1.2,16.1,0.2,5.6,0
31.07.2001,0,0,0.7,0.1,0,4.6,15.5,4,10.3,9.1,0,15.2,4.9,7.8,44.5,9.9,23.8,2,4.4,2.6,0,17.1,0.2,0.6,11.5,74.5,11.7,15.4,1.8,0.7,115.6,2.6,0.1,1.2,253,5.1,23.7,0.5,0.7,11.3,4.7,2.2,10.8,1.1,13.5,0.1,3.8,0
31.08.2001,0,0,0.3,0.2,0,4.2,13.4,3.3,2.5,5.8,0,15.2,3,4.5,9,2.8,11.3,0.3,2.8,1.6,0,12.5,0.1,0.8,3.1,105.6,6.8,15,1.2,0.6,96.3,1,0,1,228.3,5.6,9.2,0.4,1.4,4.9,4.7,2,8.9,1,11.6,0.1,2.2,0
30.09.2001,0,0,0.1,1.2,0,3.9,13.8,1.8,1.3,5,0,14.7,2.3,6.2,9.9,1.8,9.3,0.2,6,2.1,0,7.6,0.2,0.1,2.3,105.3,4.6,7.1,1,0,77.2,0.5,0,0.9,199.3,5.4,4.6,0.6,0.7,6.2,3.3,1.4,8.1,1,12,0,1.1,0
31.10.2001,0,0,0.1,8.7,0,4.3,16,1,1.6,5.2,4400,14.7,2.3,6.6,8.4,1.8,9.6,0.3,0.8,0.8,0,1.8,0.1,0.1,0.3,36.5,5.6,0,1,2.5,123.3,1,0.4,0.1,203.3,6.1,3.2,1.7,2.5,4,3.8,2.7,10.5,1.5,13.3,0.1,1.5,0
30.11.2001,0,0,2,18.9,0,11.6,48,19,9.6,10.4,0,14.9,3,7.2,26.2,10.5,14.9,3.6,14.4,6.7,18.7,38.4,0.3,0.8,10.7,39.3,20.9,0.3,4.3,0.1,154.6,13.2,2.1,21.4,376.3,18,65.7,1.9,1.8,27.7,27.1,10.7,24.3,4,26.1,0.6,21,0
31.12.2001,0,0,3.3,30.5,0,35,180.7,33.4,25.6,46.7,0,15,3.4,7.4,56.8,24.6,23.6,12.6,33,31.3,119.1,189.9,6,5,47,77.1,53.6,12.7,20.7,17.6,319,70.7,9.9,125.5,844,67.3,106.5,5.6,11.7,77.8,75.3,27.3,60.9,14,67.3,4,128.5,0
31.01.2002,0,0,7.7,18.6,0,39.8,119.4,29.3,24.6,45.2,0,14.7,3.7,6.2,55.1,23.2,25.2,13,47.6,29.9,115.9,167.1,5.4,6,44.2,80.6,57.4,12.9,36.7,18.4,418.6,93.8,11.5,149.8,872,80.9,247.7,6,10.2,92.5,112,37.9,107.4,15.7,70.1,7.6,170.8,0
28.02.2002,0,0,3.9,16.8,0,20.3,83.3,22.4,23,34.6,0,15,3.5,7.4,48.7,17.3,19.9,6.2,39,24.7,21.6,37.8,2.4,3.6,33.6,68.8,51.2,14.3,35.3,13.6,248.6,32.3,5.8,35.1,514.4,36.3,126.9,5.2,5,90.9,108.3,29.5,75.3,7.6,36.7,7.4,61.1,0
31.03.2002,0,0,3.9,16.2,0,28.7,69,40.3,35.1,68.5,0,14.7,4.6,6,78,29.3,30.3,11.4,69.3,42.6,22,37.4,3.6,8.4,57.5,80,98.5,15.8,58.8,26.2,367.1,30.1,5.5,29.8,587.2,29.1,125.4,15,15,149.3,169.8,48.4,116.8,10.6,55.3,10.8,45.3,0
30.04.2002,0,0,7.9,4.5,0,21.8,54.8,93.5,127.4,82.7,0,14.9,15.6,5,236.8,62.5,58.2,12.8,138.4,19,5.8,15.7,1.5,3.5,153.1,204.1,207.2,14.8,36.7,7.4,377.7,23.7,3.2,16.8,468.1,18.1,254.3,8.3,4.6,180.3,234,70.2,157.4,7.2,55.7,4.6,28.3,0
31.05.2002,0,0,5.4,2.7,0,13.3,43.1,110,213,62.4,0,14.9,27.7,7.3,330.4,74.9,71.1,9.1,164.1,11.7,2.3,15.7,0.9,3.1,182.2,169.1,205.7,15.5,21.9,6.8,257.2,11.8,0.8,8.8,354.1,13.1,173.4,3.1,3,187.5,178,57.3,116.9,2.5,36.4,1.3,15.9,0
30.06.2002,0,0,2.5,0.7,0,7.2,25.5,50,145,25.6,0,19.1,28.3,11,220.3,46.7,63.9,3.9,64.9,7.8,0,8.5,0.2,0.6,90.6,147.4,87.6,14.9,7.5,3.9,122.9,3.8,0.3,2.3,220.2,8.9,81.6,1.1,1.8,91,65.6,17.5,46.2,1.4,24.4,0.4,6.3,0
31.07.2002,0,0,0.7,0.1,0,4.9,15.9,2,17.8,10.8,0,15.8,7.6,8.5,51.2,11.5,21.6,1.8,10.5,4.6,0,10.4,0.3,0.3,15.7,80.8,16.6,15.3,2.5,1.3,105,1.1,0,1.4,213.7,5.3,22.9,0.7,0.8,19.4,12.6,3.7,17.1,1.1,14.6,0.1,2.2,0
31.08.2002,0,0,0.2,0.2,0,4.3,13.5,2,2.7,6.8,0,14.7,3.2,6.6,12.5,3.9,9.7,1.2,4.4,4.3,0,13,0.2,0.4,3.5,76.5,6.7,11.8,1.4,2.3,104.8,0.4,0,0.9,211,4.3,5.6,0.5,1.4,9.2,6.1,2.3,12.6,1.1,12.8,0,1.2,0
30.09.2002,0,0,0,1.2,0,3.8,13.2,1,2,3.6,0,15,2.6,7.4,9.8,2,8,0,1.8,2.4,1,2.9,0.1,0.2,0.9,90,5,2.8,1.1,1.8,156.2,0.3,0.1,0.4,187.6,2.9,1.5,1.2,0.7,7.7,3.9,2.5,10.2,1.1,11.7,0,1.1,0
31.10.2002,0,0,0,3.7,0,4.2,14.6,2.9,0.6,0,4400,14.7,2.3,6.6,8.4,2.2,9,0.4,1.8,2.4,0,0.1,0,0,1,38,4.3,9.6,1,0,151.9,1.1,0.5,0.1,187.4,3.3,1.2,0.9,2.4,8.1,3.2,2,11.7,1.6,12.4,0.1,1.8,0
30.11.2002,0,0,0.6,12.9,0,6.6,20.3,37,21.7,10.9,0,15.5,3.1,8.2,75.5,49.4,71.8,26.2,19.5,5,5.7,13.2,0.9,1.6,28.4,81.1,28.3,14.2,4.2,1.9,238.5,2.4,0.8,6.2,229.4,6.2,17.7,2.2,1.6,31.9,34.4,12.1,31.6,2.5,18,0.6,4.4,0
31.12.2002,0,0,6.3,17.8,0,64,161.9,22.9,14.7,34.1,0,15.5,2.8,8.2,37,15.3,26.3,7.6,21.2,30.6,235.9,306,6,2.8,31.6,64.3,44.9,15.7,17.2,15.2,561.8,108.8,17.3,258.6,1106.4,102.6,202.6,13.7,14.5,68.9,95.1,40.2,110.6,29.5,127,3.3,187.8,0
31.01.2003,0,0,10.2,35.2,0,70.3,184.8,38.7,26.5,24.4,0,15.8,3.4,8.5,52.6,19.7,30.9,8.8,43.7,27,84.5,171.9,3.1,3.3,41.6,78.7,53.9,15.7,20.1,6.6,650.3,90.2,22.4,142.6,1056.3,82,328.5,14,7.6,78.6,159,52.3,180,27.1,111.7,4.1,182.2,1
28.02.2003,0,0,4.2,35.6,0,29.5,79.4,25.5,17.9,21.9,0,15.2,3.8,7.8,54.9,20.2,29.6,8.1,36.3,17.5,33.4,52.5,1.9,3.2,32.9,75,53.3,14.4,17,4,368.3,26.5,11,39.6,490.9,25.4,133.6,8.1,4.1,59.1,94.9,28.4,109,12.8,55.8,3.6,53.6,0
31.03.2003,0,0,5.6,22,0,42.1,106.3,49.8,37,44.1,0,16.3,5,9.1,104.9,40.4,47.3,16.2,60.4,25,46,78.4,2.9,4.2,60.5,90.3,88.6,15.8,25,5.2,456,32.2,12.8,52.4,681.3,37.1,181.6,10.7,7,101.9,156.8,50.2,150.4,22.4,89.6,5.4,56.7,0
30.04.2003,0,0,7.2,9.5,0,70,114.1,62.3,68.5,87.1,0,15,7.4,4.8,146,51.2,54.9,17.5,100.9,38.9,44.3,122.7,4.4,5.1,112,134.9,146.6,15.1,68.5,20.3,492.8,42.6,8.6,46,811.7,70.9,231.1,16.1,11.9,177.8,197.5,63.2,160.7,20.8,104.8,13.7,71.7,0
31.05.2003,0,0,11.3,2.9,0,59.4,113.2,158.3,259.3,106.1,0,15.9,33.1,8.7,443.3,117.3,113.2,28.4,223.9,35.7,28.9,73.5,3.7,6.3,253.3,195.7,308.2,15.7,68.6,9.6,670.9,66,2.8,60,804.7,51.2,361.9,10,9.1,283.9,305,107.6,231.4,12.4,98.7,8.1,91.8,0
30.06.2003,0,0,7.4,0.3,0,17.1,47.2,104.3,224.8,44.6,0,59.6,44.7,23.8,363.2,81.7,118.1,10.7,145.1,11.5,1.6,13.2,0.2,2.8,186,278,163.4,14.9,14.9,1.2,321.8,12.4,0.6,11.9,334,12.2,238.7,3.9,2.9,159.5,114.5,40.9,103.1,3.2,48.7,0.8,20.2,0
31.07.2003,0,0,1.8,1,0,6.7,25.7,12.8,31.4,11.7,0,16.5,13.1,9.2,78.7,17.9,35.9,4.8,18.6,6.3,0.1,18.7,0.2,2.2,28.3,103.4,24.7,15.5,3.9,0,173.1,2.4,0.1,3.8,247,4,56.7,0.8,1.4,29,17.5,5.4,28.5,2.3,26,0.2,4.5,0
31.08.2003,0,0,0.7,0,0,5.7,19.8,6.8,10.2,11.1,0,15.2,4.7,7.7,37.7,7.8,23.3,2.5,2.4,3.9,0,18.1,0.1,0.6,11.6,113,12.1,15.4,2,0,157.7,0.9,0.1,0.9,203.8,5.6,23.8,1.4,1.3,14.6,10,4,20.7,1.9,18.8,0.1,1.6,0
30.09.2003,0,0,0.3,1.1,0,4.8,17.4,5.1,1.8,4.3,0,15,3.1,7.4,9.8,2.9,14.8,0.2,2.4,2.6,0,5.5,0.1,0,6.1,99.4,6.5,14.2,1,0,144.1,0.5,0.1,0.9,210.1,3.7,11,1,0.8,8.5,7.9,3.5,13.9,1.6,15.5,0,1,0
31.10.2003,0,0,0.2,19.8,0,4.9,18.8,2.4,1.6,0,4400,14.3,0.9,6.5,8.9,2.2,10.2,0.5,2.8,1.5,0,0.2,0,0.1,1.7,76.8,4.8,5.5,1,0.2,122,1.2,0.6,0.8,210.8,3.7,5.2,1,2.8,5.2,4.4,2,14,1.8,15.7,0.1,1.9,0
30.11.2003,0,0,0.9,49.5,0,6.5,26.9,7.1,4.3,0,0,14.6,1.2,6.6,12.6,4.9,12.4,2.2,6.1,4.7,1.7,9.7,0,0.2,2.8,30.5,7,7.4,2.3,0.4,148.5,3.1,1.5,5.3,263.2,5.4,29.9,1.2,0.9,13.5,9.7,4.2,18.8,2.9,19.6,0.3,4.7,0
31.12.2003,0,0,4.3,10.7,0,31.9,149.2,38.3,20.3,24.3,0,18,1.4,8.2,37.1,13,17.3,5.9,30.9,23.8,124.2,191.8,0.9,2.1,22.1,50,43.4,12.5,14.6,10,390.9,61.7,9.2,121.5,697.2,43.5,138.8,8.2,7.3,57.4,75.2,28.8,77,12.4,64.3,2.6,110.2,0
31.01.2004,0,0,3.7,10.9,0,30.2,112.2,27.6,11.8,31.4,0,16.3,1.4,7.4,43.1,14,22.2,6.4,24.4,23.4,70.2,124.9,3,2.8,31.1,79.6,37.3,15.5,20,14.5,370.8,51.7,10.1,79.5,653.6,44.2,118.2,6,8.7,52.3,67.2,23.2,74,13,56.1,3.8,107,0
29.02.2004,0,0,8.4,3,0,83.7,232.8,32,12.9,65.5,0,16.5,1.5,7.5,51.9,17.5,23.7,9.2,46.8,44.6,203.2,336.1,7.9,5.4,57.1,74.5,71.5,14.7,47,25,688,129.4,22.6,207.1,1352.8,118.2,269.8,15.1,16.2,110.2,128.5,39.9,121.9,35,139.4,9.3,255.3,0
31.03.2004,0,0,8.2,0.6,0,44.7,105.3,90.6,95.8,71.7,0,21.3,9,9.7,173.2,48.6,68.9,15.3,110.7,28.7,50.1,80.2,3.9,5.3,118.7,141.9,158.1,15.5,52.1,11.7,586.6,75.6,7.7,91.4,785.5,58.4,263.5,11.5,7.4,150.7,221.8,58.5,180.9,18,84.4,8.5,124.9,0
30.04.2004,0,0,7.3,4.6,0,24.2,63.2,93,126.6,48.1,0,12.3,16.2,5.6,215.5,47.3,64.1,7.6,122.7,12.2,12.9,24.7,0.8,2.3,137.9,147.9,164.9,14.8,25.6,3,401.4,30.5,3.3,28.2,515.8,24.6,235.5,4.2,3.1,150.3,168,57.4,142.3,6.8,55.9,2.4,37.2,0
31.05.2004,0,0,7.1,0,0,19.4,48,95,192,28.9,0,17.7,30.5,8.1,278.7,53.3,79.8,4.2,117.6,8.6,3.5,7.5,0.2,1.7,132.6,147.8,144.2,15.7,12.7,1.2,293.9,14.6,1.2,16,372.6,9.2,229.5,2.8,1.7,137.2,121.2,48.1,115.9,3.2,46.2,0.7,21.5,0
30.06.2004,0,0,3.5,1.3,0,10.5,29.3,33.4,104.7,7.5,0,27.1,23,12.3,159.1,25.1,56.7,1.5,33.7,5.9,0.4,8.7,0.1,0.6,51.3,129.9,55.2,14.6,4,0.9,163.8,4.2,0.4,6.2,261.8,5.3,112,1.3,1.1,51.3,34.7,10.7,38.4,1.7,30.3,0.2,7.9,0
31.07.2004,0,0,1,0,0,6.8,19.7,5.1,19.3,3,0,19.9,7.5,9,48.6,7.8,22.9,0.7,6.5,5,0,17.5,0.1,0.1,11.9,107.1,17.1,15.2,2,0.7,153,0.9,0.1,2.3,235.9,4.2,32.2,0.8,1,17.6,10.1,2.8,17.5,1.6,19.7,0.1,2.1,0
31.08.2004,0,0,0.2,0,0,5.6,15.5,1.2,4,6.5,0,16.9,2.2,7.7,14.1,2.7,12.8,0.2,2.5,4.4,0,13.9,0,0,1.5,81.9,6.8,15.1,1.4,0.8,151.9,0.4,0,0.3,199,0.7,7,1.1,0.2,9,5.2,1.8,12.9,1.4,15.8,0.1,1.1,0
30.09.2004,0,0,0.1,5.4,0,4.3,15.3,0.1,1.5,2.4,0,16.5,1.1,7.5,8.4,1.8,8.8,0.1,1.9,3.5,0,8.4,0.1,0.1,0,77.4,5.4,9.4,1.1,0.3,114.8,0.3,0.1,0.5,190.4,1,2,0.6,0.6,8.6,4.4,2.8,10.6,1.5,14.2,0,0.9,0
31.10.2004,0,0,0.4,0,0,7.4,24.2,23.2,11.9,16.8,4400,19.2,1.4,8.7,27.7,5.8,12.7,1.3,10.5,3.4,2.3,3.9,1.1,1.1,17.5,67.4,16.6,11.1,3.6,1.1,135.6,1.8,0.7,2.2,243.7,2.5,12.3,1.5,3.1,27.4,13.6,7.2,18,2.5,19.5,0.4,2.3,0
30.11.2004,0,0,0.5,13.5,0,6.6,23.6,30.9,17.2,5.1,0,14.4,1.9,6.5,36,8.1,14.4,2.1,12,5.3,3.7,6.6,0.7,0.9,20.2,76.3,21.7,14.9,5,2,149.3,2.9,1.6,5.6,210.8,1,16.1,1.3,1.6,23.8,18.8,5.4,20,2.6,18.4,0.8,5,0
31.12.2004,0,0,2.7,3.8,0,18,79.2,30.3,16.3,27.7,0,16.5,1.9,7.5,43.6,9.6,16.3,3.6,28.6,16,84.1,95.9,9,5.3,39.2,78.5,37.6,6.4,18.7,18.7,254.5,54.2,6.1,83,479.3,36,86.3,4,6.4,63.6,45.9,13.5,41.1,8.8,43.8,3.8,90.7,0
