date,inflow-c5,c5-sink,inflow-c304,inflow-d66,d66-sink,inflow-n14,n14-sink,c301-sink,inflow-c35,c35-sink,inflow-c40,inflow-d9,inflow-d64,inflow-c308,inflow-c32,c32-sink,inflow-c7,d517-sink,inflow-d517,c150-sink,c155-sink,inflow-d509,d509-sink,d848-sink,inflow-n1,inflow-c154,inflow-c161,inflow-n8,inflow-hxcmwd,inflow-hxewmwd,inflow-hxsd,inflow-d73,d73-sink,inflow-n13,n13-sink,inflow-d31,d31-sink,d85-sink,inflow-d85,inflow-d37,d37-sink,c83-sink,inflow-c51,inflow-c89,c56-sink,c58-sink,inflow-c65,c97-sink,c52-sink,inflow-c52,c53-sink,inflow-c57,inflow-c54,c54-sink,c49-sink,c76-sink,c688-sink,c62-sink,c64-sink,c689-sink,d861-sink,d853-sink,d751-sink,d870-sink,d872-sink,c131-sink,d885-sink,d886-sink,d887-sink,inflow-d889,inflow-wtp205,inflow-n7,inflow-c106,inflow-wtp503,inflow-sr_tul,inflow-d616,inflow-d612,inflow-d692,inflow-d691,inflow-d653b,d653b-sink,inflow-d663,d664-sink,inflow-d642,d643-sink,inflow-d646,d647-sink,d897-sink,d703-sink,d804-sink,d743-sink,d744a-sink,d745-sink,d749-sink,inflow-d98,inflow-d606,c20-sink,d699-sink,d605-sink,inflow-sr_cfw,inflow-n202,n202-sink,inflow-n201,n201-sink
31.08.1992,9.177056606,0,1.29833447,0,16.996589,0,12.49530145,0,15.46266317,0,0,0,0,0.059999999,0,22.54667883,3.986334496,15.89566446,0,0.531545822,31.35575431,0,0,0.006662966,4.73,1.43,11.82,1.62,17.93,9.35,6.87,4.621240969,0,0,2.810501803,0,1.584494524,1.836123833,0,0,2.217253312,3.53,0,1.67,0,15.59,0,33.33,0,2.06,13.95,0.44,0,0.581184625,1.315992598,2.750984528,0.671996221,1.259992913,0.32899815,0.671996221,0.429056198,1.418269048,0.19069165,0.607829609,0.476729096,0.166855187,0.226446324,0.369465061,0.286037475,0.006662966,1.27,0.95,4.01,5.73,0.109999999,0,0,0.029999999,1.799989829,0,9.398729533,2.13932052,0,0,5.525788811,0,7.484536909,0.071509369,0,0.917703534,1.287168654,0.309873924,0.464810886,0.143018738,0,0,0,0,0,0,0,0.050792941,0,27.67461205
30.09.1992,10.91047586,0,0,0,7.241778401,6.602859252,0,13.83336009,20.99269608,0,0,0,0,0.050000001,4.139906429,0,7.777320999,8.587390806,0,0.264636045,15.62383027,0,0,0.006662967,4.03,1.27,11.01,1.51,16.34,8.44,6.19,9.297481488,0,2.951775254,0,5.645155473,0,1.837506867,0,0,2.304747553,2.65,0,5.8,0,2.98,0,0.98,0,3.87,12.46,2.69,0,0.310429458,1.127993724,2.357986881,0.575996795,1.079993991,0.281998431,0.575996795,0.413277711,1.36611238,0.693676129,0.585476717,0.45919744,0.160719111,0.21811878,0.355878012,0.275518464,0.006662967,1.09,0.82,3.6,5.16,0.02,0,0,0.029999999,1.799989938,0,8.678414847,10.58318987,0,0,4.329571635,0,6.373600573,0.068879616,1.109993839,0.883955091,1.389832304,0.904474978,2.253707447,0.887755059,0,0,0,0,0,0,0,0.045884671,0,25.31639576
31.10.1992,10.29785099,0,6.270526131,0,6.271394151,0.206033498,0,0,6.970264327,0,0,0,0,0.879999995,0,12.11664289,4.005537481,3.979772953,0,1.295657582,8.705350928,0,0,0,3.28,1.02,9.99,1.37,14.88,7.63,5.57,8.416368171,0,2.448104708,0,4.130266604,0,0.84029752,0,0,1.846538263,0.88,0,0.33,0,0,0,3.13,0,7.8,7.66,0.00,0,0.226519402,0.939994713,1.964988948,0.4799973,0.899994938,0.234998678,0.4799973,0.282517483,0.933877223,0.448561515,0.400233104,0.313908302,0.109867909,0.149106439,0.243278938,0.188344984,0,0.91,0.61,3.24,4.69,0.01,0,0,0.029999999,1.799989829,0,33.23477345,6.133039221,0,0,0.095519142,0,6.178813326,0.047086246,0.702996055,0.604273497,0.942551885,0.587838249,1.449854177,0.569169814,0,0,0,0,0,0.21,1.22,0.043423394,0.25,16.87971449
30.11.1992,9.410308265,0,2.67797619,0,7.713677277,0,4.818441846,0,13.44246879,0,0,0,0,0.879999995,0,6.760980987,3.95106729,13.29283137,0,0,2.331666265,0,0,0,2.58,0.57,6.55,0.9,12.47,6.25,4.62,6.962990819,0,0,0.632812932,1.410329801,0,0.916148806,0,0,2.014429348,0,0,0,2.26,0,0,7.48,0,1.3,2.88,0.00,0,0.164684052,0.751995816,1.571991254,0.383997864,0.719995994,0.187998954,0.383997864,0.21766762,0.719512453,0.326239887,0.308362467,0.24185292,0.084648518,0.114880131,0.187436015,0.145111752,0,0.72,0.44,2.62,3.65,0.01,0,0,0.01,1.799989938,0,19.15096907,4.411314638,0,0,5.794253105,0,9.749037079,0.036277938,0.499497227,0.465566876,0.720502488,0.429902889,1.048502051,0.410054004,0,0,0,0,0,0.22,1.28,0.046015679,0.26,12.1142664
31.12.1992,7.42092486,0,0,0,8.778804023,0,8.211603018,14.81982551,18.4233045,0,0,0,0,3.25,0,1.573523255,28.31955554,0,3.931275192,0.790837899,2.866785193,0.389999986,0,0,2.24,0.44,6.02,0.82,11.75,5.84,4.23,4.109472805,0,0,7.83565591,0,5.197213613,0.848591233,0,0,2.31195559,0,7.57,0,10.43,2.61,0,20.51,2.68,0,0,0.00,0,0.286581716,0.187998943,0.39299779,0.09599946,0.179998988,0.046999736,0.09599946,0.160095849,0.529205684,0.313731508,0.226802444,0.177884264,0.062259495,0.084495025,0.137860313,0.106730561,0,0.64,0.33,2.43,3.38,1.179999948,0.079999998,0,2.839999989,1.799989829,0,11.16170487,0,23.48359119,0,9.04972278,0,9.071549849,0.02668264,0.52796347,0.342427205,0.551633943,0.403864273,1.032447969,0.410097341,0,0,0,0,0,2.27,13.35,0.039226727,2.76,19.00296688
31.01.1993,1.843060123,0,0,0,33.71442331,0,32.53404872,33.76442329,37.69070523,0,46.81999969,0,0,18.5,0,0.301116958,48.82711343,0,27.21239234,0.446621868,3.134432972,10.27000046,0,0.30247585,1.98,0.52,7.66,1.99,18.23,8.86,6.18,2.323106714,0,0,19.94474796,0,25.6227877,2.53630784,0,0,7.074743398,0,0,7.39,0,1.26,0,24.59,0,1.2,13.28,0.00,0,0.185347438,0.187998943,0.39299779,0.09599946,0.179998988,0.046999736,0.09599946,0.15068567,0.498099834,0.380315825,0.213471359,0.16742852,0.058599981,0.07952854,0.129757092,0.100457111,0.30247585,0.61,0.3,2.16,2.73,13.60000038,4.079999924,4.820000172,63.15000153,7.999955006,0,13.75856397,0,28.06447626,0,14.1214694,0,9.69379473,0.025114278,0.68198494,0.322299903,0.544217118,0.481155439,1.272850701,0.511029174,0,0,0,0,0,9.36,55.12,0.104264085,11.4,21.01906109
28.02.1993,5.293104195,0,0,0,15.29352387,0.864746191,0,5.226078576,27.3471221,0,27.03000069,0,0,17.19000053,32.40810536,0,28.2723827,0,15.34489969,0,2.926628927,4.940000057,0,0.658668383,2.02,0.45,6.38,1.66,19.4,9.53,5.65,6.800953965,0,0,12.59980805,0,12.2405783,2.779046646,0,0,6.872030479,0,0,0.42,0,1.4,0,27.25,0,3.75,31.65,0.00,0,0.37950393,0.375997908,0.785995627,0.191998932,0.359997997,0.093999477,0.191998932,0.164477223,0.54368861,0.537382586,0.233009398,0.182752472,0.063963363,0.086807424,0.141633155,0.109651484,0.658668383,0.62,0.33,2.34,2.87,6.679999828,4.429999828,4.960000038,57.00999975,3.999977745,0,2.103247806,0,8.134801621,0,7.947323998,0,8.689050374,0.027412871,1.010495167,0.351798514,0.629985091,0.670464876,1.822286734,0.737592792,0,0,0,0,0,4.76,28.03,0.100360125,5.8,20.59077358
31.03.1993,5.772715695,0,42.03234421,0,6.718195735,8.772669903,0,0,56.07269445,0,15.44999981,0,0,16.51000023,0,3.329694414,6.538238459,0,6.355580109,0,3.382384191,3.829999924,0,1.522952646,2.14,0.62,7.53,1.96,19.11,9.35,6.73,8.109341742,0,0,13.17772466,0,4.092957387,2.984207685,0,0,7.229538737,0,0,0,1.52,0,0,4.24,0,5.08,13.54,0.00,0,0.206163589,0.563996828,1.178993369,0.28799838,0.539996963,0.140999207,0.28799838,0.187902198,0.621121132,0.55834252,0.266194784,0.208780217,0.07307308,0.099170604,0.161804675,0.125268127,1.522952646,0.67,0.42,2.29,2.61,5.920000076,2.549999952,1.860000014,31.90999985,1.799989829,7.683286587,0,0,4.924081237,0,4.921863986,0,9.177799752,0.031317032,1.033454447,0.401901935,0.703362637,0.699917433,1.885019027,0.760914107,0,0,0,0,0,2.95,17.36,0.109866115,3.59,22.30117369
30.04.1993,8.780372895,0,29.21367417,0,3.495107836,9.518189733,0,0,48.73543494,0,6.010000229,0,0,8.159999847,9.965063506,0,2.951015325,7.2299679,0,30.61125598,25.36779388,1.600000024,0,2.105725534,2.93,0.82,9.32,2.43,23.2,11.71,7.95,9.951919311,0,0,4.388047935,2.228866898,0,0,0.471197317,0,5.07069712,0.88,8.29,1.44,0,0,8.27,0,0,7.01,0,0.00,0,0.329438165,0.751995816,1.571991254,0.383997864,0.719995994,0.187998954,0.383997864,0.250642336,0.828512112,0.749045556,0.355076632,0.278491468,0.097472014,0.132283443,0.215830884,0.167094881,2.105725534,0.84,0.55,2.92,3.57,2.880000114,1.210000038,0.5,9.699999988,1.799989938,0,1.167594424,0,11.1505479,0,2.164823469,0,8.430836327,0.04177372,1.387824324,0.536096094,0.939470831,0.938696496,2.529556804,1.021266515,0,0,0,0,0,1.41,8.3,0.079818287,1.72,28.51263475
31.05.1993,7.170258366,0,0.213169088,0,11.52923019,0,0.459445751,0,51.31331097,0,0,0,0,2.799999952,0,22.22150902,7.156594366,8.2017237,0,31.09730754,26.13400719,0.25999999,0,1.697831997,3.54,1.1,10.52,2.74,25.47,13.03,9.51,6.500508896,0,0,6.426688125,4.106797834,0,1.070099977,0,0,3.984119745,0,0,0,1.52,3.41,0,23.3,1.94,0,33.47,0.00,0,0.456412896,0.939994713,1.964988948,0.4799973,0.899994938,0.234998678,0.4799973,0.372494659,1.231301773,1.100547919,0.527700735,0.413882938,0.144859036,0.196594399,0.320759281,0.248329763,1.697831997,1.1,0.72,3.28,4.07,0.75999999,0.49000001,0.100000001,4.11999999,1.799989829,19.10289407,0,10.43362512,0,0,4.779839948,0,9.00843337,0.062082441,2.03498864,0.796724666,1.392482466,1.380017625,3.714517355,1.499157148,0,0,0,0,0,0.84,4.96,0.066280409,1.03,34.49942207
30.06.1993,7.793376925,0,14.94167541,0,7.56684646,0,0.153780116,0,49.17006554,0,0,0,0,0.959999979,11.88897564,0,5.478603765,13.64703787,0,36.3548948,31.78490063,0.079999998,0,0.901187504,4.57,1.29,11.52,3,28.81,14.97,10.27,7.256646272,0,0,4.518409793,3.911486634,0,1.36880213,0,0,3.741752242,2.65,0,0,13.55,5.61,0,35.67,0,4.32,30.82,0.00,0,0.483442444,1.127993724,2.357986881,0.575996795,1.079993991,0.281998431,0.575996795,0.451253318,1.491642878,1.611549188,0.639275511,0.501392555,0.175487391,0.238161461,0.388579233,0.300835545,0.901187504,1.26,0.95,3.8,5.03,0.560000002,0.189999998,0.01,3.120000029,1.799989938,11.71320346,0,16.97602105,0,0,15.37285983,0,11.14213512,0.075208886,3.070983013,0.96518069,1.768757665,2.00249583,5.48543009,2.225406276,0,0,0,0,0,0.78,4.62,0.06482531,0.96,34.43685913
31.07.1993,10.89448165,0,12.34764213,0,8.551316771,5.22940468,0,0,39.53724347,0,0,0,0,0.219999999,0,24.42723173,3.790133729,16.82739521,0,46.7155094,39.96587751,0,0,0.104542901,4.96,1.53,12.54,3.27,29.35,15.21,11.12,10.17279538,0,3.012026032,0,14.00460143,0,0.261565207,0,0,2.264702641,2.65,0,0,19.99,16.94,0,31.75,2.17,0,23.7,0.00,0,0.573179833,1.315992598,2.750984528,0.671996221,1.259992913,0.32899815,0.671996221,0.519909617,1.71859025,1.846061874,0.736538678,0.577677398,0.202187086,0.274396754,0.447699949,0.346606421,0.104542901,1.33,0.96,3.86,5.26,0.059999999,0.029999999,0,1.439999983,1.799989829,14.36859699,0,0,1.206542121,0,33.42322698,0,15.86214771,0.086651605,3.514980336,1.112028901,2.034726233,2.294479549,6.282203151,2.548289853,0,0,0,0,0,0.37,2.19,0.05310272,0.45,37.31917381
31.08.1993,11.38243948,0,6.745635596,0,9.599662789,0.713519955,0,0,29.06026237,0,0,0,0,0.109999999,15.62540056,0,4.323242448,13.06512923,0,31.30964426,33.54525357,0,0,0.104542901,4.73,1.44,12.76,3.32,30.4,15.8,11.06,10.06653087,0,4.199032818,0,11.11637622,0,0.779980957,0,0,2.248506453,2.65,0,0,5.18,19.99,0,29.09,4.83,0,18.89,0.00,0,0.579591071,1.315992598,2.750984528,0.671996221,1.259992913,0.32899815,0.671996221,0.429056198,1.418269048,1.534488929,0.607829609,0.476729096,0.166855187,0.226446324,0.369465061,0.286037475,0.104542901,1.27,0.95,4.01,5.73,0.039999999,0,0,1.269999987,1.799989829,5.774528638,0,0,5.219398494,0,25.92612397,0,12.66103785,0.071509369,2.924735309,0.917703534,1.682403162,1.906621283,5.223434426,2.119191157,0,0,0,0,0,0.07,0.4,0.050342851,0.08,37.23917389
30.09.1993,11.52635086,0,0,0,10.6928872,0.994174199,0,7.694509871,21.84481298,0,0,0,0,0.109999999,0,1.714998157,8.090304356,6.926162809,0,15.89491093,19.75570153,0.01,0,0.104542907,4.03,1.27,11.88,3.1,27.71,14.26,9.96,10.48244546,0,4.446952758,0,9.859779555,0,0.177158358,0,0,2.312774764,0.88,0,0.61,0,2.97,0,12.34,0,1.22,23.31,0.00,0,0.308505862,1.127993724,2.357986881,0.575996795,1.079993991,0.281998431,0.575996795,0.413277711,1.36611238,0.693676129,0.585476717,0.45919744,0.160719111,0.21811878,0.355878012,0.275518464,0.104542907,1.09,0.82,3.6,5.16,0.109999999,0,0,1.299999997,1.799989938,2.673462336,0,0,9.918825746,0,5.336641561,0,6.069880285,0.068879616,1.109993839,0.883955091,1.389832304,0.904474978,2.253707447,0.887755059,0,0,0,0,0,0.1,0.61,0.04591757,0.13,34.67749882
31.10.1993,11.05287202,0,11.4151392,0,12.64173674,0,0.225351639,0,30.25727802,0,0,0,0,0.709999979,0,4.163050656,3.380707343,3.756037568,0,7.610200463,12.5145706,0,0,0.505671455,3.28,0.97,9.56,2.68,17.06,8.95,6.87,10.38139179,0,4.574080261,0,7.628137294,0,0.450530492,0,0,1.837700601,1.76,0,0,2.32,0,0,29.8,0,3.23,29.69,0.00,0,0.224164161,0.939994713,1.964988948,0.4799973,0.899994938,0.234998678,0.4799973,0.282517483,0.933877223,0.448561515,0.400233104,0.313908302,0.109867909,0.149106439,0.243278938,0.188344984,0.505671455,0.91,0.61,3.24,4.69,0.200000003,0.01,0,1.439999975,1.799989829,0,14.37646174,0,19.16639903,0,0.594508098,0,5.196802523,0.047086246,0.702996055,0.604273497,0.942551885,0.587838249,1.449854177,0.569169814,0,0,0,0,0,0.35,2.07,0.045844895,0.43,21.21380186
30.11.1993,11.4800425,0,9.770200908,0,7.550371991,7.847130173,0,0,14.31752769,0,2.339999914,0,0,0.939999998,8.242247721,0,8.847059704,8.805014736,0,1.111350098,2.33149535,0,0,0.505671486,2.58,0.54,6.3,1.77,14.29,7.34,5.71,11.61632355,0,7.121223945,0,11.96100699,0,0.987525507,0,0,2.110555722,0,0,0,2.76,0,0,33.6,0,2.97,31.52,0.00,0,0.162192096,0.751995816,1.571991254,0.383997864,0.719995994,0.187998954,0.383997864,0.21766762,0.719512453,0.326239887,0.308362467,0.24185292,0.084648518,0.114880131,0.187436015,0.145111752,0.505671486,0.72,0.44,2.62,3.65,0.140000001,0.050000001,0,1.440000005,1.799989938,2.674536108,0,0,10.7126136,0,4.882728603,0,7.925662802,0.036277938,0.499497227,0.465566876,0.720502488,0.429902889,1.048502051,0.410054004,0,0,0,0,0,0.42,2.46,0.045831471,0.51,13.17074394
31.12.1993,10.16388664,0,4.336304964,0,5.370304827,0.718505964,0,0,10.77948312,0,1.370000005,0,0,2.319999933,0,4.24589442,10.53118479,2.733267193,0,0.85312873,2.866961875,0,0,0.499402756,2.24,0.42,5.8,1.62,13.48,6.85,5.22,9.606808412,0,4.156450702,0,6.972747651,0,0.821552141,0,0,3.147315956,0,39.42,0,9.68,0,0,23.13,8.57,0,19.5,0.00,0,0.268247786,0.187998943,0.39299779,0.09599946,0.179998988,0.046999736,0.09599946,0.160095849,0.529205684,0.313731508,0.226802444,0.177884264,0.062259495,0.084495025,0.137860313,0.106730561,0.499402756,0.64,0.33,2.43,3.38,0.360000014,0.090000004,0,1.99999995,1.799989829,0,2.471607721,0,10.2830225,0,7.085066352,0,7.907318332,0.02668264,0.52796347,0.342427205,0.551633943,0.403864273,1.032447969,0.410097341,0,0,0,0,0,1.39,8.21,0.049153007,1.7,19.11708927
31.01.1994,10.08835458,0,5.534829309,0,6.660765821,0,0.580769059,0,10.83799588,0,0.839999974,0,0,2.019999981,14.35867648,0,8.076659426,5.555214155,0,0.588861633,2.937740635,0,0,0,1.98,0.5,6.82,1.9,12.33,6.16,4.74,10.25105848,0,2.749774153,0,4.90520114,0,0.752555978,0,0,2.690413073,0,0,0,5.84,0,0,34.48,0,3.63,22.08,0.00,0,0.171334575,0.187998943,0.39299779,0.09599946,0.179998988,0.046999736,0.09599946,0.15068567,0.498099834,0.380315825,0.213471359,0.16742852,0.058599981,0.07952854,0.129757092,0.100457111,0,0.61,0.3,2.16,2.73,0.449999988,0.090000004,0,2.470000051,1.799989829,0,5.493149859,0,9.344817649,0,8.42916828,0,8.125340508,0.025114278,0.68198494,0.322299903,0.544217118,0.481155439,1.272850701,0.511029174,0,0,0,0,0,0.58,3.44,0.046199626,0.71,21.3576746
28.02.1994,8.444186482,0,0,0,9.026269463,0,8.997845996,4.091635645,4.266572106,0,8.199999809,0,0,3.579999924,7.112631507,0,11.06350413,0,12.19800004,0,2.789509534,0,0,0,2.02,0.43,5.69,1.58,13.12,6.62,4.34,6.603765772,0,0,1.229530345,0,6.336815659,0.56275288,0,0,3.770075795,0,0,0,5.4,0,0,33,0,2.02,31.84,0.00,0,0.374795415,0.375997908,0.785995627,0.191998932,0.359997997,0.093999477,0.191998932,0.164477223,0.54368861,0.537382586,0.233009398,0.182752472,0.063963363,0.086807424,0.141633155,0.109651484,0,0.62,0.33,2.34,2.87,1.950000048,0.319999993,0,11.37999989,1.799989938,0,5.198875558,0,5.158359268,0,2.787094673,0,8.113994596,0.027412871,1.010495167,0.351798514,0.629985091,0.670464876,1.822286734,0.737592792,0,0,0,0,0,1.75,10.28,0.055779655,2.13,20.92627239
31.03.1994,9.596131969,0,20.05973873,0,2.053394978,6.147722907,0,0,9.52787038,0,5.139999866,0,0,2.519999981,8.315931287,0,2.17094229,2.627963545,0,0.427228961,4.775102435,0,0,0,2.14,0.59,6.71,1.87,12.92,6.5,5.16,10.05243086,0,0.281977057,0,3.863710979,0,0.701430185,0,0,3.03913062,0,0,0,11.8,0,0,33.54,5.81,0,26.32,0.00,0,0.207314207,0.563996828,1.178993369,0.28799838,0.539996963,0.140999207,0.28799838,0.187902198,0.621121132,0.55834252,0.266194784,0.208780217,0.07307308,0.099170604,0.161804675,0.125268127,0,0.67,0.42,2.29,2.61,0.649999976,0.119999997,0,3.44000005,1.799989829,0,6.438436012,0,12.97896436,0,8.163820121,0,8.85278859,0.031317032,1.033454447,0.401901935,0.703362637,0.699917433,1.885019027,0.760914107,0,0,0,0,0,0.65,3.8,0.047222969,0.79,23.97038794
30.04.1994,10.00831682,0,15.56122006,0,10.52064398,3.295994444,0,0,22.59145665,0,0.239999995,0,0,1.379999995,0,18.21210315,3.222093661,6.12361505,0,30.94405245,23.7287713,0,0,0.705199726,2.93,0.78,8.31,2.31,15.69,8.13,6.1,8.872676811,0,2.800100131,0,6.425297017,0,0.782729843,0,0,1.973906649,1.76,0,0,11.02,0,0,50.14,2.53,0,43.35,0.00,0,0.332299943,0.751995816,1.571991254,0.383997864,0.719995994,0.187998954,0.383997864,0.250642336,0.828512112,0.749045556,0.355076632,0.278491468,0.097472014,0.132283443,0.215830884,0.167094881,0.705199726,0.84,0.55,2.92,3.57,0.5,0.050000001,0,2.980000015,1.799989938,0,1.695950109,0,12.9269592,0,5.456904071,0,8.706741101,0.04177372,1.387824324,0.536096094,0.939470831,0.938696496,2.529556804,1.021266515,0,0,0,0,0,0.52,3.07,0.046336589,0.64,28.91649866
31.05.1994,8.435612955,0,0,0,13.84750863,0,5.413710034,9.779466641,21.64553715,0,0,0,0,0.769999981,0,18.8490176,7.27743405,9.035155979,0,32.25181335,24.31806027,0,0,1.185425757,3.54,1.05,9.38,2.61,17.22,9.05,7.29,5.62862183,0,0,1.14687922,2.681198225,0,0.981822425,0,0,2.660418292,3.53,0,0,22.4,10.16,0,70.55,6.14,0,56.9,0.00,0,0.463851032,0.939994713,1.964988948,0.4799973,0.899994938,0.234998678,0.4799973,0.372494659,1.231301773,1.100547919,0.527700735,0.413882938,0.144859036,0.196594399,0.320759281,0.248329763,1.185425757,1.1,0.72,3.28,4.07,0.310000002,0.039999999,0,3.329999998,1.799989829,2.434046571,0,0,6.411325021,0,5.55404158,0,8.639697001,0.062082441,2.03498864,0.796724666,1.392482466,1.380017625,3.714517355,1.499157148,0,0,0,0,0,0.25,1.49,0.05254066,0.31,32.56786346
30.06.1994,9.213771744,0,9.664549785,0,15.6591038,0,10.25252964,0,9.734374954,0,0,0,0,0.180000007,0,33.81536639,3.427720568,14.71822465,0,45.09384277,36.37450658,0,0,0.323619052,4.57,1.23,10.27,2.86,19.49,10.4,7.87,5.191404411,0,0,0.496243908,0,1.401941776,1.159125734,0,0,2.360373248,1.76,0,0,15.49,2.44,0,57.28,0,7.32,44.95,0.00,0,0.486135888,1.127993724,2.357986881,0.575996795,1.079993991,0.281998431,0.575996795,0.451253318,1.491642878,1.611549188,0.639275511,0.501392555,0.175487391,0.238161461,0.388579233,0.300835545,0.323619052,1.26,0.95,3.8,5.03,0.200000003,0,0,1.570000025,1.799989938,2.049433192,0,7.88936029,0,0,4.791416112,0,8.131858804,0.075208886,0,0.96518069,1.768757665,2.00249583,5.48543009,2.225406276,0,0,0,0,0,0,0,0.053186889,0,30.9702549
31.07.1994,9.282868828,0,3.712375998,0,17.77940276,0,13.73508779,0,12.25245309,0,0,0,0,0.090000004,0,4.22593177,3.75842285,16.98698503,0,49.57804033,39.462146,0,0,0,4.96,1.46,11.18,3.11,19.85,10.56,8.53,4.544757299,0,0,2.652998562,0,3.699882569,1.379183525,0,0,2.233138861,4.41,0,0,6.3,1.03,0,40.88,0,0.39,33.32,0.00,0,0.575867748,1.315992598,2.750984528,0.671996221,1.259992913,0.32899815,0.671996221,0.519909617,1.71859025,1.846061874,0.736538678,0.577677398,0.202187086,0.274396754,0.447699949,0.346606421,0,1.33,0.96,3.86,5.26,0.209999993,0,0,0.980000023,1.799989829,0,1.660675228,0,12.19873293,0,7.568011261,0,8.544676783,0.086651605,3.514980336,1.112028901,2.034726233,2.294479549,6.282203151,2.548289853,0,0,0,0,0,0,0,0.053460714,0,30.04846573
31.08.1994,9.918530751,0,1.050772967,0,12.14261108,0,3.53643262,0,18.73765984,0,0,0,0,0.059999999,0,5.473629696,4.260413083,14.05527221,0,19.01413535,33.34085717,0,0,0,4.73,1.37,11.37,3.16,20.56,10.97,8.48,6.079509607,0,0,1.677713663,0,0.321047317,1.497067428,0,0,2.220187862,2.65,0,0,3.41,1.6,0,38.69,0,0.64,30.15,0.00,0,0.585271611,1.315992598,2.750984528,0.671996221,1.259992913,0.32899815,0.671996221,0.429056198,1.418269048,1.534488929,0.607829609,0.476729096,0.166855187,0.226446324,0.369465061,0.286037475,0,1.27,0.95,4.01,5.73,0.059999999,0,0,0.109999998,1.799989829,0,1.963996507,0,5.292785121,0,5.731559344,0,7.206497786,0.071509369,2.924735309,0.917703534,1.682403162,1.906621283,5.223434426,2.119191157,0,0,0,0,0,0,0,0.050713258,0,28.475914
30.09.1994,11.57896941,0,0,0,5.18763602,11.50953109,0,13.943595,19.22677633,0,0,0,0,0.039999999,2.448467475,0,8.142272679,8.459356926,0,4.95E-18,18.80245043,0,0,0,4.03,1.21,10.59,2.95,18.74,9.9,7.64,10.70398727,0,4.032887252,0,9.026491685,0,1.512947628,0,0,2.302446651,1.76,0,0,1.5,0.24,0,32.27,0.24,0,27.05,0.00,0,0.313910533,1.127993724,2.357986881,0.575996795,1.079993991,0.281998431,0.575996795,0.413277711,1.36611238,0.693676129,0.585476717,0.45919744,0.160719111,0.21811878,0.355878012,0.275518464,0,1.09,0.82,3.6,5.16,0.180000007,0,0,0.039999999,1.799989938,0,1.166886843,0,4.38014037,0,7.332055842,0,7.308197143,0.068879616,1.109993839,0.883955091,1.389832304,0.904474978,2.253707447,0.887755059,0,0,0,0,0,0,0,0.045824895,0,26.01810551
31.10.1994,10.66648592,0,7.78801685,0,5.552321892,0.11975118,0,0,17.22132484,0,0,0,0,0.730000019,0,7.451628629,3.703096554,3.57235008,0,0,11.68128118,0.01,0,0.27048755,3.28,0.97,9.56,2.68,17.06,8.95,6.87,9.191263979,0,2.624443912,0,5.820560781,0,1.328173045,0,0,1.792117218,0.88,0,0,1.33,0.09,0,31.99,0,1.85,28.77,0.00,0,0.229870634,0.939994713,1.964988948,0.4799973,0.899994938,0.234998678,0.4799973,0.282517483,0.933877223,0.448561515,0.400233104,0.313908302,0.109867909,0.149106439,0.243278938,0.188344984,0.27048755,0.91,0.61,3.24,4.69,0.02,0,0,0.039999999,1.799989829,0,16.84329248,0,16.01185839,0,1.762642511,0,7.442291511,0.047086246,0.702996055,0.604273497,0.942551885,0.587838249,1.449854177,0.569169814,0,0,0,0,0,0.21,1.22,0.045801993,0.25,18.35205793
30.11.1994,10.61171167,0,0,0,3.882609598,3.384185633,0,6.575839405,17.05408364,0,0,0,0,1.059999943,0,1.900517428,14.6163191,7.149657525,0,1.028197427,2.331259496,0.02,0,0.272902634,2.58,0.54,6.3,1.77,14.29,7.34,5.71,9.309184114,0,3.006809536,0,7.013800321,0,1.283556132,0,0,2.292880229,0.88,0,0,1.37,0,0,32.01,0,1.6,27.6,0.00,0,0.167784909,0.751995816,1.571991254,0.383997864,0.719995994,0.187998954,0.383997864,0.21766762,0.719512453,0.326239887,0.308362467,0.24185292,0.084648518,0.114880131,0.187436015,0.145111752,0.272902634,0.72,0.44,2.62,3.65,0.050000001,0,0,0.039999999,1.799989938,1.564707203,0,4.881917175,0,0,7.75894166,0,8.717178963,0.036277938,0.499497227,0.465566876,0.720502488,0.429902889,1.048502051,0.410054004,0,0,0,0,0,1.01,5.93,0.044747091,1.23,13.17074394
31.12.1994,9.089280967,0,0.031779602,0,7.992220053,0,5.284955256,0,13.67138349,0,0,0,0,2.829999924,0.937627065,0,8.68902254,6.564517771,0,0.827220451,2.866888389,0.189999998,0,0.272902617,2.24,0.42,5.8,1.62,13.48,6.85,5.22,6.914193077,0,0,1.168543045,0,1.20477957,1.271583771,0,0,2.26150838,0,0,0,1.24,0,0,33.27,0,1.91,26.86,0.00,0,0.281156059,0.187998943,0.39299779,0.09599946,0.179998988,0.046999736,0.09599946,0.160095849,0.529205684,0.313731508,0.226802444,0.177884264,0.062259495,0.084495025,0.137860313,0.106730561,0.272902617,0.64,0.33,2.43,3.38,0.610000014,0,0,0.149999999,1.799989829,0,3.34195411,0,6.002125858,0,5.498144977,0,8.88038777,0.02668264,0.52796347,0.342427205,0.551633943,0.403864273,1.032447969,0.410097341,0,0,0,0,0,3.58,21.07,0.039460711,4.36,19.11691761
