date,d64-c8,d9-d85,sr_whi-d73,d94-sink,d5-d73,d77-d75,d61-c301,d503-d511,d507-d509,sr_blb-c9,c9-c12,c23-c25,c25-c31,d42-d43,d672-d675,d645-d646,d649-d695,d624-c48,sr_eng-c28,c83-c31,c41-c42,sr_dnp-d662,c37-c38,sr_sha,sr_gnt-sr_ml,d616-c42,c35-sr_rll_cmb,n201-n202,sr_cfw-c33,c33-c308,d609-d608,d675-d676,d662-d663,sr_cmn-c38,sr_cle
1950-01-31,15.37,104.53,12.30,18.45,258.88,199.83,307.44,319.68,0.00,1.51,0.00,49.19,55.34,55.34,13.09,16.60,13.53,0.00,42.26,30.19,13.01,0.00,39.90,2000,5.81,130.86,0.10,1.20,0.60,0.60,0.00,13.09,11.07,15.37,1100
1950-02-28,13.88,80.25,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.67,0.00,44.43,49.98,49.98,11.90,14.99,12.22,0.00,42.26,30.19,22.43,0.00,65.10,2000,5.25,134.30,0.10,1.20,0.60,0.60,0.00,11.90,10.00,13.88,1100
1950-03-31,15.37,88.85,12.30,18.45,276.69,199.83,245.95,0.00,0.00,1.55,0.00,49.19,46.12,46.12,12.30,19.68,13.53,1.00,42.26,30.19,0.13,0.00,56.60,2000,5.81,137.99,0.10,1.20,0.60,0.60,0.00,12.30,11.07,15.37,1100
1950-04-30,14.88,85.98,11.90,32.13,267.77,193.39,238.02,210.46,0.00,1.79,1.45,41.65,59.50,166.61,27.05,14.88,4.46,1.00,42.26,60.37,0.00,0.00,95.60,2000,6.90,264.79,0.10,1.20,1.50,1.50,0.00,27.05,61.68,14.88,1100
1950-05-31,15.37,88.85,17.06,179.79,199.83,199.83,245.95,301.38,0.00,1.84,2.46,43.04,61.49,172.16,24.91,18.45,4.61,1.00,0.00,90.56,0.00,0.00,47.00,2000,7.13,273.62,0.10,4.60,4.00,1.60,0.00,24.91,58.82,15.37,1100
1950-06-30,14.88,104.13,11.90,46.59,193.39,193.39,238.02,576.24,0.00,1.79,0.00,41.65,59.50,166.61,8.92,16.36,1.49,0.00,0.00,60.39,0.00,0.00,11.50,2000,6.90,141.56,0.10,4.50,4.50,1.35,0.00,8.92,4.46,14.88,1100
1950-07-31,15.37,107.60,5.23,27.67,199.83,199.83,245.95,1177.75,0.00,0.00,0.00,43.04,61.49,85.58,9.22,15.37,1.54,0.00,0.00,33.81,0.00,0.00,0.70,2000,7.13,89.92,0.10,4.60,3.70,0.74,0.00,9.22,4.61,6.15,1100
1950-08-31,15.37,107.60,5.23,27.67,199.83,199.83,245.95,871.24,0.00,0.00,0.00,43.04,61.49,112.90,9.22,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.20,2000,7.13,89.25,0.10,4.60,3.70,0.74,0.00,9.22,4.61,6.15,1100
1950-09-30,22.31,91.24,8.93,26.78,193.39,232.06,238.02,548.18,178.51,1.79,2.38,46.02,59.50,59.50,8.92,2.50,1.49,0.00,42.26,15.09,0.00,0.00,0.30,2000,6.90,110.47,0.10,4.50,1.80,0.54,0.00,8.92,4.46,5.95,1100
1950-10-31,30.74,92.23,12.30,22.93,276.69,199.83,245.95,390.69,245.95,1.55,0.00,49.19,104.53,104.53,35.49,6.21,3.14,0.00,42.26,30.19,0.00,0.00,3.80,2000,5.81,125.20,0.10,4.60,0.60,0.60,0.00,35.49,13.24,19.98,1100
1950-11-30,29.75,114.54,11.90,17.85,267.77,193.39,238.02,0.00,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,74.06,0.00,156.00,2000,5.62,154.84,0.10,1.20,0.60,0.60,7.51,11.90,10.41,19.34,1100
1950-12-31,30.74,122.97,12.30,18.45,276.69,199.83,245.95,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,84.49,0.00,185.10,2000,5.81,839.16,0.10,1.20,0.60,0.60,86.08,12.30,10.76,19.98,1100
1951-01-31,15.37,107.60,12.30,18.45,276.69,199.83,245.95,0.00,0.00,1.84,0.00,49.19,104.53,104.53,13.09,16.60,13.53,0.00,42.26,30.19,53.96,0.00,136.40,2000,5.81,748.73,0.10,1.20,0.60,0.60,52.68,13.09,10.76,19.98,1100
1951-02-28,13.88,97.19,11.11,16.66,249.92,180.49,222.15,0.00,0.00,1.67,0.00,44.43,94.41,94.41,11.90,14.99,12.22,0.00,42.26,30.19,14.73,0.00,90.40,2000,5.25,443.49,0.10,1.20,0.60,0.60,16.11,11.90,9.72,18.05,1100
1951-03-31,15.37,107.60,12.30,18.45,265.36,199.83,307.44,0.00,0.00,0.44,0.00,49.19,104.53,104.53,12.30,19.68,13.53,1.00,42.26,30.19,19.90,0.00,99.40,2000,5.81,340.46,0.10,1.20,0.60,0.60,0.00,12.30,10.76,19.98,1100
1951-04-30,14.88,104.13,11.90,27.37,193.39,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,90.00,14.88,4.46,1.00,42.26,60.37,0.00,0.00,47.90,2000,6.90,416.53,0.10,1.20,1.50,1.50,0.00,90.00,104.90,19.34,1100
1951-05-31,15.37,107.60,17.06,289.54,199.83,199.83,307.44,239.57,0.00,1.84,2.46,43.04,61.49,172.16,78.80,18.45,4.61,1.00,0.00,90.56,0.00,10.00,46.90,2000,7.13,429.72,0.10,4.60,4.00,1.60,0.00,78.80,99.34,19.98,1100
1951-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,710.88,0.00,1.79,0.00,41.65,59.50,164.27,21.62,16.36,1.49,0.00,0.00,60.39,0.00,0.00,8.90,2000,6.90,117.02,0.10,4.50,4.50,1.35,0.00,21.62,4.46,19.34,1100
1951-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1454.13,0.00,0.00,0.00,43.04,61.49,66.83,15.37,15.37,1.54,0.00,0.00,33.81,0.00,0.00,1.40,2000,7.13,94.20,0.10,4.60,3.70,0.74,0.00,15.37,4.61,6.15,1100
1951-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,881.83,0.00,0.00,0.00,43.04,61.49,79.82,15.37,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.60,2000,7.13,90.06,0.10,4.60,3.70,0.74,0.00,15.37,4.61,6.15,1100
1951-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,532.40,178.51,1.79,2.38,46.02,59.50,83.97,14.88,1.49,1.49,0.00,42.26,15.09,0.00,0.00,0.30,2000,6.90,104.74,0.10,4.50,1.80,0.54,0.00,14.88,4.46,5.95,1100
1951-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,26.15,245.95,0.92,0.00,49.19,104.53,104.53,47.60,6.21,3.14,0.00,42.26,30.19,0.00,0.00,3.80,2000,6.30,133.39,0.10,4.60,0.60,0.60,0.00,47.60,13.24,19.98,1100
1951-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,393.28,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,14.32,0.00,10.00,2000,6.10,114.20,0.10,1.20,0.60,0.60,0.00,11.90,10.41,19.34,1100
1951-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,39.89,0.00,60.00,2000,6.30,145.21,0.10,1.20,0.60,0.60,0.00,12.30,10.76,19.98,1100
1952-01-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,13.88,16.60,13.53,0.00,42.26,30.19,103.82,0.00,141.30,2000,6.30,369.61,0.10,1.20,0.60,0.60,0.00,13.88,10.76,19.98,1100
1952-02-29,13.88,97.19,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,12.70,14.48,11.80,0.00,42.26,30.19,33.37,0.00,116.25,2000,5.69,233.84,0.10,1.16,0.58,0.58,2.17,12.70,9.72,18.05,1100
1952-03-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,98.58,19.68,13.53,1.00,42.26,30.19,86.69,0.00,137.50,2000,6.30,828.33,0.10,1.20,0.60,0.60,86.08,98.58,10.76,19.98,1100
1952-04-30,14.88,104.13,11.90,27.37,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,117.07,14.88,4.46,1.00,42.26,60.37,0.00,0.00,147.40,2000,8.15,676.74,0.10,1.20,1.50,1.50,83.31,117.07,64.24,19.34,1100
1952-05-31,15.37,107.60,17.06,289.54,199.83,199.83,307.44,0.00,0.00,1.84,2.46,43.04,61.49,172.16,100.72,18.45,4.61,1.00,0.00,90.56,0.00,0.00,121.00,2000,8.42,1111.52,0.10,4.60,4.00,1.60,86.08,100.72,61.94,19.98,1100
1952-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,0.00,0.00,1.79,0.00,41.65,59.50,166.61,65.45,16.36,1.49,0.00,0.00,60.39,0.00,0.00,40.90,2000,8.15,778.96,0.10,4.50,4.50,1.35,83.31,65.45,14.88,19.34,1100
1952-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,358.30,0.00,0.00,0.00,43.04,61.49,172.16,26.38,15.37,1.54,0.00,0.00,33.81,0.00,0.00,8.50,2000,8.42,460.72,0.10,4.60,3.70,0.74,0.00,26.38,15.37,6.15,1100
1952-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,558.00,0.00,0.00,0.00,43.04,61.49,172.16,24.59,12.30,1.54,0.00,0.00,15.09,0.00,0.00,2.50,2000,8.42,191.80,0.10,4.60,3.70,0.74,0.00,24.59,15.37,6.15,1100
1952-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,271.29,178.51,1.79,2.38,46.02,59.50,112.95,23.80,10.41,1.49,0.00,42.26,15.09,0.00,0.00,2.40,2000,8.15,180.22,0.10,4.50,1.80,0.54,0.00,23.80,14.88,5.95,1100
1952-10-31,30.74,92.23,12.30,22.93,255.69,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,51.77,6.21,3.14,0.00,42.26,30.19,0.00,0.00,1.70,2000,5.81,168.14,0.10,4.60,0.60,0.60,0.00,51.77,24.40,15.37,1100
1952-11-30,29.75,114.54,11.90,17.85,252.09,193.39,297.52,0.00,267.77,1.79,0.00,47.60,101.16,101.16,17.85,16.07,13.09,0.00,42.26,30.19,18.92,0.00,3.80,2000,5.62,142.44,0.10,1.20,0.60,0.60,0.00,17.85,17.85,14.88,1100
1952-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,18.45,16.60,13.53,0.00,42.26,30.19,12.73,0.00,14.90,2000,5.81,142.54,0.10,1.20,0.60,0.60,0.00,18.45,18.45,15.37,1100
1953-01-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,22.02,16.60,13.53,0.00,42.26,30.19,24.67,0.00,58.00,2000,5.81,241.35,0.10,1.20,0.60,0.60,17.20,22.02,18.45,15.37,1100
1953-02-28,13.88,97.19,11.11,16.66,223.35,180.49,277.68,0.00,0.00,1.64,0.00,44.43,94.41,94.41,20.23,14.99,12.22,0.00,42.26,30.19,0.00,0.00,17.80,2000,5.25,241.09,0.10,1.20,0.60,0.60,0.00,20.23,16.66,13.88,1100
1953-03-31,15.37,107.60,12.30,18.45,199.83,199.83,276.69,0.00,0.00,0.00,0.00,49.19,104.53,104.53,83.90,19.68,13.53,1.00,42.26,30.19,0.00,0.00,30.60,2000,5.81,192.82,0.10,1.20,0.60,0.60,0.00,83.90,18.45,15.37,1100
1953-04-30,14.88,104.13,11.90,27.37,200.53,193.39,297.52,164.76,0.00,1.79,1.45,41.65,59.50,166.61,86.73,14.88,4.46,1.00,42.26,60.37,0.00,10.00,48.80,2000,6.90,415.90,0.10,1.20,1.50,1.50,0.00,86.73,87.63,14.88,1100
1953-05-31,15.37,107.60,17.06,289.54,199.83,199.83,307.44,217.86,0.00,1.84,2.46,43.04,61.49,172.16,79.78,18.45,4.61,1.00,0.00,90.56,0.00,8.00,43.80,2000,7.13,429.86,0.10,4.60,4.00,1.60,0.00,79.78,83.15,15.37,1100
1953-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,545.19,0.00,0.00,0.00,41.65,59.50,166.61,55.93,16.36,1.49,0.00,0.00,60.39,0.00,0.00,27.30,2000,6.90,147.88,0.10,4.50,4.50,1.35,0.00,55.93,4.46,14.88,1100
1953-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1085.98,0.00,1.84,0.00,43.04,61.49,172.16,18.45,15.37,1.54,0.00,0.00,33.81,0.00,0.00,3.50,2000,7.13,114.06,0.10,4.60,3.70,0.74,0.00,18.45,4.61,6.15,1100
1953-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,851.64,0.00,0.00,0.00,43.04,61.49,164.24,18.45,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.60,2000,7.13,96.06,0.10,4.60,3.70,0.74,0.00,18.45,4.61,6.15,1100
1953-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,592.63,178.51,1.79,2.38,46.02,59.50,98.43,17.85,1.49,1.49,0.00,42.26,15.09,0.00,0.00,0.30,2000,6.90,112.81,0.10,4.50,1.80,0.54,0.00,17.85,4.46,5.95,1100
1953-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,48.99,6.21,3.14,0.00,42.26,30.19,0.00,0.00,1.70,2000,4.40,140.25,0.10,4.60,0.60,0.60,0.00,48.99,13.24,15.37,1100
1953-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,72.16,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,0.00,0.00,3.80,2000,4.25,115.64,0.10,1.20,0.60,0.60,0.00,11.90,10.41,14.88,1100
1953-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,0.00,0.00,5.70,2000,4.40,112.64,0.10,1.20,0.60,0.60,0.00,12.30,10.76,15.37,1100
1954-01-31,15.37,104.53,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,14.28,16.60,13.53,0.00,42.26,30.19,0.00,0.00,15.90,2000,4.40,109.79,0.10,1.20,0.60,0.60,0.00,14.28,10.76,15.37,1100
1954-02-28,13.88,94.41,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,13.09,14.99,12.22,0.00,42.26,30.19,0.34,0.00,32.90,2000,3.97,126.48,0.10,1.20,0.60,0.60,0.00,13.09,9.72,13.88,1100
1954-03-31,15.37,104.53,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,12.30,19.68,13.53,1.00,42.26,30.19,1.66,0.00,63.70,2000,4.40,139.46,0.10,1.20,0.60,0.60,0.00,12.30,10.76,15.37,1100
1954-04-30,14.88,101.16,11.90,27.37,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,45.64,14.88,4.46,1.00,42.26,60.37,0.00,0.00,66.90,2000,4.94,264.79,0.10,1.20,1.50,1.50,0.00,45.64,41.42,14.88,1100
1954-05-31,15.37,104.53,17.06,289.54,199.83,199.83,307.44,0.00,0.00,1.84,1.81,43.04,61.49,172.16,38.79,18.45,4.61,1.00,0.00,90.56,0.00,0.00,23.70,2000,5.10,273.62,0.10,4.60,4.00,1.60,0.00,38.79,39.83,15.37,1100
1954-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,810.72,0.00,1.79,0.00,41.65,59.50,166.61,11.90,16.36,1.49,0.00,0.00,60.39,0.00,0.00,4.60,2000,4.94,112.17,0.10,4.50,4.50,1.35,0.00,11.90,4.46,14.88,1100
1954-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1476.06,0.00,1.84,0.00,43.04,61.49,65.19,12.30,15.37,1.54,0.00,0.00,33.81,0.00,0.00,0.30,2000,5.10,88.09,0.10,4.60,3.70,0.74,0.00,12.30,4.61,6.15,1100
1954-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,844.54,0.00,1.84,0.00,43.04,61.49,77.72,12.30,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.20,2000,5.10,88.66,0.10,4.60,3.70,0.74,0.00,12.30,4.61,6.15,1100
1954-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,561.93,178.51,1.79,2.38,46.02,59.50,77.01,11.90,3.05,1.49,0.00,42.26,15.09,0.00,0.00,0.00,2000,4.94,104.94,0.10,4.50,1.80,0.54,0.00,11.90,4.46,5.95,1100
1954-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,39.08,6.21,3.14,0.00,36.22,24.15,0.00,0.00,0.70,2000,5.81,120.47,0.10,4.60,0.60,0.60,0.00,39.08,13.24,13.53,1100
1954-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,117.79,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,36.22,24.15,2.35,0.00,2.80,2000,5.62,104.85,0.10,1.20,0.60,0.60,0.00,11.90,10.41,13.09,1100
1954-12-31,30.74,122.97,12.30,18.45,254.64,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,36.22,24.15,15.37,0.00,20.00,2000,5.81,116.52,0.10,1.20,0.60,0.60,0.00,12.30,10.76,13.53,1100
1955-01-31,15.37,104.53,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,13.49,16.60,13.53,0.00,36.22,24.15,25.23,0.00,42.90,1700,5.81,150.58,0.10,1.20,0.60,0.60,0.00,13.49,10.76,13.53,700
1955-02-28,13.88,80.25,11.11,16.66,180.49,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,12.30,14.99,12.22,0.00,36.22,24.15,1.24,0.00,22.50,1700,5.25,124.58,0.10,1.20,0.60,0.60,0.00,12.30,9.72,12.22,700
1955-03-31,15.37,88.85,12.30,18.45,199.83,199.83,276.69,0.00,0.00,0.00,0.00,49.19,104.53,104.53,12.30,19.68,13.53,0.00,36.22,24.15,0.00,0.00,25.70,1700,5.81,128.49,0.10,1.20,0.60,0.60,0.00,12.30,10.76,13.53,700
1955-04-30,14.88,85.98,11.90,32.13,193.39,193.39,267.77,483.16,0.00,1.79,2.38,41.65,59.50,166.61,45.64,14.88,4.46,0.00,36.22,60.37,0.00,0.00,28.60,1700,6.83,190.41,0.10,1.20,1.50,1.50,0.00,45.64,31.55,13.09,700
1955-05-31,15.37,88.85,17.06,179.79,199.83,199.83,276.69,548.06,0.00,1.84,1.45,43.04,61.49,172.16,38.79,17.52,3.69,0.00,0.00,90.56,0.00,0.00,38.50,1700,7.13,196.82,0.10,4.60,4.00,1.60,0.00,38.79,30.44,13.53,700
1955-06-30,14.88,104.13,11.90,46.59,193.39,193.39,267.77,588.51,0.00,1.79,0.00,41.65,59.50,83.58,11.90,15.77,0.89,0.00,0.00,60.39,0.00,0.00,7.20,1700,6.90,95.06,0.10,4.50,4.50,1.35,0.00,11.90,4.46,5.95,700
1955-07-31,15.37,107.60,5.23,27.67,199.83,199.83,276.69,1146.12,0.00,0.00,0.00,43.04,61.49,61.49,12.30,14.76,0.92,0.00,0.00,33.81,0.00,0.00,0.30,1700,7.13,82.95,0.10,4.60,3.70,0.74,0.00,12.30,4.61,6.15,700
1955-08-31,15.37,107.60,5.23,27.67,199.83,199.83,276.69,1077.33,0.00,0.00,0.00,43.04,61.49,61.49,12.30,11.68,0.92,0.00,0.00,15.09,0.00,0.00,0.00,1700,7.13,83.11,0.10,4.60,3.70,0.74,0.00,12.30,4.61,6.15,700
1955-09-30,22.31,91.24,8.93,26.78,193.39,232.06,267.77,233.00,178.51,1.79,1.23,46.02,59.50,59.50,11.90,0.89,0.89,0.00,30.19,15.09,0.00,0.00,0.00,1700,6.90,102.12,0.10,4.50,1.80,0.54,0.00,11.90,4.46,5.95,700
1955-10-31,30.74,92.23,12.30,22.93,276.69,199.83,276.69,582.15,245.95,0.00,0.00,49.19,104.53,104.53,39.08,5.28,2.34,0.00,42.26,30.19,0.00,0.00,0.00,1700,6.30,115.25,0.10,4.60,0.60,0.29,0.00,39.08,9.22,19.98,700
1955-11-30,29.75,114.54,11.90,17.85,267.77,193.39,267.77,532.14,267.77,1.47,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,0.00,0.00,2.80,1700,6.10,105.03,0.10,1.20,0.60,0.60,0.00,11.90,8.93,19.34,700
1955-12-31,30.74,122.97,12.30,18.45,276.69,199.83,276.69,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,121.72,0.00,215.80,1700,6.30,498.03,0.10,1.20,0.60,0.60,86.08,12.30,9.22,19.98,700
1956-01-31,15.37,107.60,12.30,18.45,276.69,199.83,276.69,0.00,0.00,1.84,0.00,49.19,104.53,104.53,13.49,16.60,13.53,0.00,42.26,30.19,108.12,0.00,208.50,2000,6.30,1199.78,0.10,1.20,0.60,0.60,86.08,13.49,9.22,19.98,1100
1956-02-29,13.88,97.19,11.11,16.66,249.92,180.49,249.92,0.00,0.00,1.67,0.00,44.43,94.41,94.41,12.30,14.48,11.80,0.00,42.26,30.19,18.47,0.00,67.88,2000,5.69,641.45,0.10,1.16,0.58,0.58,11.08,12.30,8.33,18.05,1100
1956-03-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,0.00,0.00,49.19,104.53,104.53,83.90,19.68,13.53,1.00,42.26,30.19,4.76,0.00,55.00,2000,6.30,470.62,0.10,1.20,0.60,0.60,3.23,83.90,9.22,19.98,1100
1956-04-30,14.88,104.13,11.90,25.41,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,86.73,13.98,3.57,1.00,42.26,60.37,0.00,10.00,49.00,2000,8.15,415.90,0.10,1.20,1.50,1.50,9.05,86.73,64.24,19.34,1100
1956-05-31,15.37,107.60,17.06,281.00,199.83,199.83,307.44,0.00,0.00,1.84,1.45,43.04,61.49,172.16,79.78,18.45,4.61,1.00,0.00,90.56,0.00,2.33,77.60,2000,8.42,430.09,0.10,4.60,4.00,1.60,85.75,79.78,61.94,19.98,1100
1956-06-30,14.88,104.13,11.90,275.26,193.39,193.39,297.52,0.00,0.00,1.79,0.00,41.65,59.50,166.61,55.93,16.36,1.49,0.00,0.00,60.39,0.00,0.00,17.70,2000,8.15,479.99,0.10,4.50,4.50,1.35,50.21,55.93,14.88,19.34,1100
1956-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,843.60,0.00,1.84,0.00,43.04,61.49,172.16,18.45,15.37,1.54,0.00,0.00,33.81,0.00,0.00,2.10,2000,8.42,383.01,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
1956-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,760.39,0.00,0.00,0.00,43.04,61.49,149.05,18.45,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.60,2000,8.42,181.61,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
1956-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,539.18,178.51,1.79,2.38,46.02,59.50,122.83,17.85,10.41,1.49,0.00,42.26,15.09,0.00,0.00,0.30,2000,8.15,160.64,0.10,4.50,1.80,0.54,0.00,17.85,14.88,5.95,1100
1956-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,48.99,6.21,3.14,0.00,42.26,30.19,0.00,0.00,2.80,2000,5.81,170.71,0.10,4.60,0.60,0.60,0.00,48.99,24.40,15.37,1100
1956-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,116.52,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,0.00,0.00,3.80,2000,5.62,129.54,0.10,1.20,0.60,0.60,0.00,11.90,17.85,14.88,1100
1956-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,1.32,0.00,4.70,2000,5.81,120.33,0.10,1.20,0.60,0.60,0.00,12.30,18.45,15.37,1100
1957-01-31,15.37,104.53,12.30,18.45,256.90,199.83,307.44,0.00,0.00,1.51,0.00,49.19,104.53,104.53,14.28,16.60,13.53,0.00,42.26,30.19,0.00,0.00,7.80,2000,5.81,120.98,0.10,1.20,0.60,0.60,0.00,14.28,18.45,15.37,1100
1957-02-28,13.88,80.25,11.11,16.66,180.49,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,13.09,14.99,12.22,0.00,42.26,30.19,1.25,0.00,35.80,2000,5.25,128.22,0.10,1.20,0.60,0.60,0.00,13.09,16.66,13.88,1100
1957-03-31,15.37,88.85,12.30,18.45,199.83,199.83,276.69,0.00,0.00,1.78,0.00,49.19,104.53,104.53,12.30,19.68,13.53,1.00,42.26,30.19,0.57,0.00,84.70,2000,5.81,139.09,0.10,1.20,0.60,0.60,0.00,12.30,18.45,15.37,1100
1957-04-30,14.88,85.98,11.90,29.34,193.39,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,90.00,14.88,4.46,1.00,42.26,60.37,0.00,9.85,33.20,2000,6.90,415.90,0.10,1.20,1.50,1.50,0.00,90.00,85.02,14.88,1100
1957-05-31,15.37,88.85,17.06,257.57,199.83,199.83,307.44,252.09,0.00,1.84,1.45,43.04,61.49,172.16,78.80,18.45,4.61,1.00,0.00,90.56,0.00,8.03,50.20,2000,7.13,429.86,0.10,4.60,4.00,1.60,0.00,78.80,80.71,15.37,1100
1957-06-30,14.88,104.13,11.90,126.15,193.39,193.39,297.52,653.87,0.00,1.79,0.00,41.65,59.50,166.61,21.62,16.36,1.49,0.00,0.00,60.39,0.00,0.00,11.50,2000,6.90,115.54,0.10,4.50,4.50,1.35,0.00,21.62,4.46,14.88,1100
1957-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1441.55,0.00,1.84,0.00,43.04,61.49,70.12,15.37,15.37,1.54,0.00,0.00,33.81,0.00,0.00,0.70,2000,7.13,92.67,0.10,4.60,3.70,0.74,0.00,15.37,4.61,6.15,1100
1957-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,891.55,0.00,0.00,0.00,43.04,61.49,78.97,15.37,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.20,2000,7.13,95.09,0.10,4.60,3.70,0.74,0.00,15.37,4.61,6.15,1100
1957-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,540.87,178.51,1.79,1.23,46.02,59.50,101.60,14.88,3.01,1.49,0.00,42.26,15.09,0.00,0.00,0.30,2000,6.90,112.61,0.10,4.50,1.80,0.54,0.00,14.88,4.46,5.95,1100
1957-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,47.60,6.21,3.14,0.00,42.26,30.19,0.00,0.00,1.70,2000,5.81,149.16,0.10,4.60,0.60,0.60,0.00,47.60,13.24,19.98,1100
